word,tokenizer,tokens,n_tokens,n_boundaries,gtad,gtad_byte,gtad_matra,gtad_conjunct,stad,rho,m_aksharas,n_phonemes,aligner_ok,quarantined
ফেলা,byt5,\xe0|\xa6|\xab|\xe0|\xa7|\x87|\xe0|\xa6|\xb2|\xe0|\xa6|\xbe,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
ফেলা,tigerllm,ফে|লা,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
ফেলা,banglat5,ফেলা,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
বহন,llama3,\xe0\xa6|\xac|\xe0\xa6|\xb9|ন,5,4,0.5,2,0,0,0.5,0.0,3,5,True,False
বহন,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xb9|\xe0\xa6|\xa8,6,5,0.6,3,0,0,0.5,0.0,3,5,True,False
বহন,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xb9|\xe0|\xa6|\xa8,9,8,0.75,6,0,0,0.5,0.0,3,5,True,False
বহন,tigerllm,বহ|ন,2,1,0.0,0,0,0,1.0,0.0,3,5,True,False
বহন,banglat5,বহন,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
বিশ্বকাপের,llama3,\xe0\xa6|\xac|ি\xe0\xa6|\xb6|্\xe0\xa6|\xac|\xe0\xa6|\x95|া\xe0\xa6|\xaa|ে|র,12,11,0.818182,5,3,1,0.5,0.333333,5,10,True,False
বিশ্বকাপের,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xbf|\xe0\xa6|\xb6|\xe0|\xa7|\x8d|\xe0\xa6|\xac|\xe0\xa6|\x95|\xe0\xa6|\xbe|\xe0\xa6|\xaa|\xe0|\xa7|\x87|\xe0\xa6|\xb0,22,21,0.809524,12,3,2,0.5,0.333333,5,10,True,False
বিশ্বকাপের,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xbf|\xe0|\xa6|\xb6|\xe0|\xa7|\x8d|\xe0|\xa6|\xac|\xe0|\xa6|\x95|\xe0|\xa6|\xbe|\xe0|\xa6|\xaa|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,30,29,0.862069,20,3,2,0.5,0.333333,5,10,True,False
বিশ্বকাপের,tigerllm,বিশ্ব|কাপ|ের,3,2,0.5,0,1,0,0.25,0.333333,5,10,True,False
বিশ্বকাপের,banglat5,বিশ্বকাপের,1,0,0.0,0,0,0,0.5,0.333333,5,10,True,False
বুঝে,llama3,\xe0\xa6|\xac|\xe0\xa7|\x81|\xe0\xa6|\x9d|ে,7,6,0.833333,3,2,0,0.0,0.0,2,4,True,False
বুঝে,gpt2,\xe0\xa6|\xac|\xe0|\xa7|\x81|\xe0\xa6|\x9d|\xe0|\xa7|\x87,10,9,0.888889,6,2,0,0.0,0.0,2,4,True,False
বুঝে,byt5,\xe0|\xa6|\xac|\xe0|\xa7|\x81|\xe0|\xa6|\x9d|\xe0|\xa7|\x87,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
বুঝে,tigerllm,বু|ঝে,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
বুঝে,banglat5,বুঝে,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
বৃদ্ধির,llama3,\xe0\xa6|\xac|\xe0\xa7|\x83|\xe0\xa6|\xa6|্\xe0\xa6|\xa7|ি|র,10,9,0.777778,4,2,1,1.0,1.0,3,7,True,False
বৃদ্ধির,gpt2,\xe0\xa6|\xac|\xe0|\xa7|\x83|\xe0\xa6|\xa6|\xe0|\xa7|\x8d|\xe0\xa6|\xa7|\xe0\xa6|\xbf|\xe0\xa6|\xb0,16,15,0.866667,9,2,2,1.0,1.0,3,7,True,False
বৃদ্ধির,byt5,\xe0|\xa6|\xac|\xe0|\xa7|\x83|\xe0|\xa6|\xa6|\xe0|\xa7|\x8d|\xe0|\xa6|\xa7|\xe0|\xa6|\xbf|\xe0|\xa6|\xb0,21,20,0.9,14,2,2,1.0,1.0,3,7,True,False
বৃদ্ধির,tigerllm,বৃদ্ধ|ির,2,1,1.0,0,1,0,0.0,1.0,3,7,True,False
বৃদ্ধির,banglat5,বৃদ্ধির,1,0,0.0,0,0,0,0.0,1.0,3,7,True,False
ভ্রমণ,llama3,\xe0\xa6|\xad|্\xe0\xa6|\xb0|\xe0\xa6|\xae|\xe0\xa6|\xa3,8,7,0.714286,4,0,1,0.5,0.0,3,6,True,False
ভ্রমণ,gpt2,\xe0\xa6|\xad|\xe0|\xa7|\x8d|\xe0\xa6|\xb0|\xe0\xa6|\xae|\xe0\xa6|\xa3,11,10,0.8,6,0,2,0.5,0.0,3,6,True,False
ভ্রমণ,byt5,\xe0|\xa6|\xad|\xe0|\xa7|\x8d|\xe0|\xa6|\xb0|\xe0|\xa6|\xae|\xe0|\xa6|\xa3,15,14,0.857143,10,0,2,0.5,0.0,3,6,True,False
ভ্রমণ,tigerllm,ভ|্রম|ণ,3,2,0.5,0,0,1,1.0,0.0,3,6,True,False
ভ্রমণ,banglat5,ভ্রমণ,1,0,0.0,0,0,0,0.5,0.0,3,6,True,False
মাংস,llama3,\xe0\xa6|\xae|া\xe0\xa6|\x82|\xe0\xa6|\xb8,6,5,0.8,3,1,0,0.0,0.0,2,5,True,False
মাংস,gpt2,\xe0\xa6|\xae|\xe0\xa6|\xbe|\xe0\xa6|\x82|\xe0\xa6|\xb8,8,7,0.857143,4,2,0,0.0,0.0,2,5,True,False
মাংস,byt5,\xe0|\xa6|\xae|\xe0|\xa6|\xbe|\xe0|\xa6|\x82|\xe0|\xa6|\xb8,12,11,0.909091,8,2,0,0.0,0.0,2,5,True,False
মাংস,tigerllm,মাংস,1,0,0.0,0,0,0,1.0,0.0,2,5,True,False
মাংস,banglat5,মাংস,1,0,0.0,0,0,0,1.0,0.0,2,5,True,False
রাখুন,llama3,র|া\xe0\xa6|\x96|\xe0\xa7|\x81|ন,6,5,0.8,2,2,0,1.0,0.0,3,5,True,False
রাখুন,gpt2,\xe0\xa6|\xb0|\xe0\xa6|\xbe|\xe0\xa6|\x96|\xe0|\xa7|\x81|\xe0\xa6|\xa8,11,10,0.8,6,2,0,0.5,0.0,3,5,True,False
রাখুন,byt5,\xe0|\xa6|\xb0|\xe0|\xa6|\xbe|\xe0|\xa6|\x96|\xe0|\xa7|\x81|\xe0|\xa6|\xa8,15,14,0.857143,10,2,0,0.5,0.0,3,5,True,False
রাখুন,tigerllm,রা|খ|ুন,3,2,0.5,0,1,0,0.0,0.0,3,5,True,False
রাখুন,banglat5,রাখুন,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
শিশুর,llama3,\xe0\xa6|\xb6|ি\xe0\xa6|\xb6|\xe0\xa7|\x81|র,7,6,0.833333,3,2,0,1.0,0.0,3,5,True,False
শিশুর,gpt2,\xe0\xa6|\xb6|\xe0\xa6|\xbf|\xe0\xa6|\xb6|\xe0|\xa7|\x81|\xe0\xa6|\xb0,11,10,0.8,6,2,0,0.5,0.0,3,5,True,False
শিশুর,byt5,\xe0|\xa6|\xb6|\xe0|\xa6|\xbf|\xe0|\xa6|\xb6|\xe0|\xa7|\x81|\xe0|\xa6|\xb0,15,14,0.857143,10,2,0,0.5,0.0,3,5,True,False
শিশুর,tigerllm,শিশ|ুর,2,1,1.0,0,1,0,0.5,0.0,3,5,True,False
শিশুর,banglat5,শিশুর,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
শীঘ্রই,llama3,\xe0\xa6|\xb6|\xe0\xa7|\x80|\xe0\xa6|\x98|্\xe0\xa6|\xb0|\xe0\xa6|\x87,10,9,0.777778,5,1,1,1.0,1.0,3,5,True,False
শীঘ্রই,gpt2,\xe0\xa6|\xb6|\xe0|\xa7|\x80|\xe0\xa6|\x98|\xe0|\xa7|\x8d|\xe0\xa6|\xb0|\xe0\xa6|\x87,14,13,0.846154,8,1,2,1.0,1.0,3,5,True,False
শীঘ্রই,byt5,\xe0|\xa6|\xb6|\xe0|\xa7|\x80|\xe0|\xa6|\x98|\xe0|\xa7|\x8d|\xe0|\xa6|\xb0|\xe0|\xa6|\x87,18,17,0.882353,12,1,2,1.0,1.0,3,5,True,False
শীঘ্রই,tigerllm,শী|ঘ্রই,2,1,0.0,0,0,0,0.5,1.0,3,5,True,False
শীঘ্রই,banglat5,শীঘ্রই,1,0,0.0,0,0,0,0.0,1.0,3,5,True,False
শ্রমিকদের,llama3,\xe0\xa6|\xb6|্\xe0\xa6|\xb0|\xe0\xa6|\xae|ি\xe0\xa6|\x95|\xe0\xa6|\xa6|ে|র,12,11,0.727273,5,2,1,0.25,0.0,5,9,True,False
শ্রমিকদের,gpt2,\xe0\xa6|\xb6|\xe0|\xa7|\x8d|\xe0\xa6|\xb0|\xe0\xa6|\xae|\xe0\xa6|\xbf|\xe0\xa6|\x95|\xe0\xa6|\xa6|\xe0|\xa7|\x87|\xe0\xa6|\xb0,20,19,0.789474,11,2,2,0.5,0.0,5,9,True,False
শ্রমিকদের,byt5,\xe0|\xa6|\xb6|\xe0|\xa7|\x8d|\xe0|\xa6|\xb0|\xe0|\xa6|\xae|\xe0|\xa6|\xbf|\xe0|\xa6|\x95|\xe0|\xa6|\xa6|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,27,26,0.846154,18,2,2,0.5,0.0,5,9,True,False
শ্রমিকদের,tigerllm,শ|্রম|িক|দের,4,3,0.666667,0,1,1,0.25,0.0,5,9,True,False
শ্রমিকদের,banglat5,শ্রমিকদের,1,0,0.0,0,0,0,0.5,0.0,5,9,True,False
সফরে,llama3,\xe0\xa6|\xb8|\xe0\xa6|\xab|র|ে,6,5,0.6,2,1,0,0.0,0.0,3,6,True,False
সফরে,gpt2,\xe0\xa6|\xb8|\xe0\xa6|\xab|\xe0\xa6|\xb0|\xe0|\xa7|\x87,9,8,0.75,5,1,0,0.0,0.0,3,6,True,False
সফরে,byt5,\xe0|\xa6|\xb8|\xe0|\xa6|\xab|\xe0|\xa6|\xb0|\xe0|\xa7|\x87,12,11,0.818182,8,1,0,0.0,0.0,3,6,True,False
সফরে,tigerllm,স|ফ|রে,3,2,0.0,0,0,0,0.0,0.0,3,6,True,False
সফরে,banglat5,সফরে,1,0,0.0,0,0,0,1.0,0.0,3,6,True,False
সুস্থ,llama3,\xe0\xa6|\xb8|\xe0\xa7|\x81|\xe0\xa6|\xb8|্\xe0\xa6|\xa5,8,7,0.857143,4,1,1,1.0,1.0,2,5,True,False
সুস্থ,gpt2,\xe0\xa6|\xb8|\xe0|\xa7|\x81|\xe0\xa6|\xb8|\xe0|\xa7|\x8d|\xe0\xa6|\xa5,12,11,0.909091,7,1,2,1.0,1.0,2,5,True,False
সুস্থ,byt5,\xe0|\xa6|\xb8|\xe0|\xa7|\x81|\xe0|\xa6|\xb8|\xe0|\xa7|\x8d|\xe0|\xa6|\xa5,15,14,0.928571,10,1,2,1.0,1.0,2,5,True,False
সুস্থ,tigerllm,সু|স্থ,2,1,0.0,0,0,0,1.0,1.0,2,5,True,False
সুস্থ,banglat5,সুস্থ,1,0,0.0,0,0,0,0.0,1.0,2,5,True,False
হই,llama3,\xe0\xa6|\xb9|\xe0\xa6|\x87,4,3,0.666667,2,0,0,1.0,0.0,2,2,True,False
হই,gpt2,\xe0\xa6|\xb9|\xe0\xa6|\x87,4,3,0.666667,2,0,0,1.0,0.0,2,2,True,False
হই,byt5,\xe0|\xa6|\xb9|\xe0|\xa6|\x87,6,5,0.8,4,0,0,1.0,0.0,2,2,True,False
হই,tigerllm,হই,1,0,0.0,0,0,0,0.0,0.0,2,2,True,False
হই,banglat5,হই,1,0,0.0,0,0,0,0.0,0.0,2,2,True,False
হযরত,llama3,\xe0\xa6|\xb9|\xe0\xa6|\xaf|র|\xe0\xa6|\xa4,7,6,0.5,3,0,0,0.666667,0.0,4,6,True,False
হযরত,gpt2,\xe0\xa6|\xb9|\xe0\xa6|\xaf|\xe0\xa6|\xb0|\xe0\xa6|\xa4,8,7,0.571429,4,0,0,0.666667,0.0,4,6,True,False
হযরত,byt5,\xe0|\xa6|\xb9|\xe0|\xa6|\xaf|\xe0|\xa6|\xb0|\xe0|\xa6|\xa4,12,11,0.727273,8,0,0,0.666667,0.0,4,6,True,False
হযরত,tigerllm,হ|য|রত,3,2,0.0,0,0,0,0.333333,0.0,4,6,True,False
হযরত,banglat5,হযরত,1,0,0.0,0,0,0,0.333333,0.0,4,6,True,False
অভিযুক্ত,llama3,\xe0\xa6|\x85|\xe0\xa6|\xad|ি\xe0\xa6|\xaf|\xe0\xa7|\x81|\xe0\xa6|\x95|্\xe0\xa6|\xa4,12,11,0.818182,6,2,1,0.666667,0.333333,4,8,True,False
অভিযুক্ত,gpt2,\xe0\xa6|\x85|\xe0\xa6|\xad|\xe0\xa6|\xbf|\xe0\xa6|\xaf|\xe0|\xa7|\x81|\xe0\xa6|\x95|\xe0|\xa7|\x8d|\xe0\xa6|\xa4,18,17,0.823529,10,2,2,0.333333,0.333333,4,8,True,False
অভিযুক্ত,byt5,\xe0|\xa6|\x85|\xe0|\xa6|\xad|\xe0|\xa6|\xbf|\xe0|\xa6|\xaf|\xe0|\xa7|\x81|\xe0|\xa6|\x95|\xe0|\xa7|\x8d|\xe0|\xa6|\xa4,24,23,0.869565,16,2,2,0.333333,0.333333,4,8,True,False
অভিযুক্ত,tigerllm,অভি|যুক্ত,2,1,0.0,0,0,0,0.333333,0.333333,4,8,True,False
অভিযুক্ত,banglat5,অভিযুক্ত,1,0,0.0,0,0,0,0.666667,0.333333,4,8,True,False
আউট,llama3,\xe0\xa6|\x86|\xe0\xa6|\x89|\xe0\xa6|\x9f,6,5,0.6,3,0,0,0.5,0.0,3,3,True,False
আউট,gpt2,\xe0\xa6|\x86|\xe0\xa6|\x89|\xe0\xa6|\x9f,6,5,0.6,3,0,0,0.5,0.0,3,3,True,False
আউট,byt5,\xe0|\xa6|\x86|\xe0|\xa6|\x89|\xe0|\xa6|\x9f,9,8,0.75,6,0,0,0.5,0.0,3,3,True,False
আউট,tigerllm,আ|উট,2,1,0.0,0,0,0,0.0,0.0,3,3,True,False
আউট,banglat5,আউট,1,0,0.0,0,0,0,0.5,0.0,3,3,True,False
আবুল,llama3,\xe0\xa6|\x86|\xe0\xa6|\xac|\xe0\xa7|\x81|\xe0\xa6|\xb2,8,7,0.714286,4,1,0,0.5,0.0,3,4,True,False
আবুল,gpt2,\xe0\xa6|\x86|\xe0\xa6|\xac|\xe0|\xa7|\x81|\xe0\xa6|\xb2,9,8,0.75,5,1,0,0.5,0.0,3,4,True,False
আবুল,byt5,\xe0|\xa6|\x86|\xe0|\xa6|\xac|\xe0|\xa7|\x81|\xe0|\xa6|\xb2,12,11,0.818182,8,1,0,0.5,0.0,3,4,True,False
আবুল,tigerllm,আব|ুল,2,1,1.0,0,1,0,0.5,0.0,3,4,True,False
আবুল,banglat5,আবুল,1,0,0.0,0,0,0,0.5,0.0,3,4,True,False
ইচ্ছে,llama3,\xe0\xa6|\x87|\xe0\xa6|\x9a|্\xe0\xa6|\x9b|ে,7,6,0.833333,3,1,1,1.0,1.0,2,4,True,False
ইচ্ছে,gpt2,\xe0\xa6|\x87|\xe0\xa6|\x9a|\xe0|\xa7|\x8d|\xe0\xa6|\x9b|\xe0|\xa7|\x87,12,11,0.909091,7,1,2,1.0,1.0,2,4,True,False
ইচ্ছে,byt5,\xe0|\xa6|\x87|\xe0|\xa6|\x9a|\xe0|\xa7|\x8d|\xe0|\xa6|\x9b|\xe0|\xa7|\x87,15,14,0.928571,10,1,2,1.0,1.0,2,4,True,False
ইচ্ছে,tigerllm,ই|চ্ছে,2,1,0.0,0,0,0,1.0,1.0,2,4,True,False
ইচ্ছে,banglat5,ইচ্ছে,1,0,0.0,0,0,0,0.0,1.0,2,4,True,False
উন্মুক্ত,llama3,\xe0\xa6|\x89|ন|্\xe0\xa6|\xae|\xe0\xa7|\x81|\xe0\xa6|\x95|্\xe0\xa6|\xa4,11,10,0.8,5,1,2,1.0,1.0,3,7,True,False
উন্মুক্ত,gpt2,\xe0\xa6|\x89|\xe0\xa6|\xa8|\xe0|\xa7|\x8d|\xe0\xa6|\xae|\xe0|\xa7|\x81|\xe0\xa6|\x95|\xe0|\xa7|\x8d|\xe0\xa6|\xa4,19,18,0.888889,11,1,4,1.0,1.0,3,7,True,False
উন্মুক্ত,byt5,\xe0|\xa6|\x89|\xe0|\xa6|\xa8|\xe0|\xa7|\x8d|\xe0|\xa6|\xae|\xe0|\xa7|\x81|\xe0|\xa6|\x95|\xe0|\xa7|\x8d|\xe0|\xa6|\xa4,24,23,0.913043,16,1,4,1.0,1.0,3,7,True,False
উন্মুক্ত,tigerllm,উ|ন্ম|ুক্ত,3,2,0.5,0,1,0,0.5,1.0,3,7,True,False
উন্মুক্ত,banglat5,উন্মুক্ত,1,0,0.0,0,0,0,0.0,1.0,3,7,True,False
কুমিল্লা,llama3,\xe0\xa6|\x95|\xe0\xa7|\x81|\xe0\xa6|\xae|ি\xe0\xa6|\xb2|্\xe0\xa6|\xb2|া,11,10,0.9,5,3,1,0.0,0.5,3,7,True,False
কুমিল্লা,gpt2,\xe0\xa6|\x95|\xe0|\xa7|\x81|\xe0\xa6|\xae|\xe0\xa6|\xbf|\xe0\xa6|\xb2|\xe0|\xa7|\x8d|\xe0\xa6|\xb2|\xe0\xa6|\xbe,18,17,0.882353,10,3,2,0.5,0.5,3,7,True,False
কুমিল্লা,byt5,\xe0|\xa6|\x95|\xe0|\xa7|\x81|\xe0|\xa6|\xae|\xe0|\xa6|\xbf|\xe0|\xa6|\xb2|\xe0|\xa7|\x8d|\xe0|\xa6|\xb2|\xe0|\xa6|\xbe,24,23,0.913043,16,3,2,0.5,0.5,3,7,True,False
কুমিল্লা,tigerllm,কুম|িল্লা,2,1,1.0,0,1,0,0.5,0.5,3,7,True,False
কুমিল্লা,banglat5,কুমিল্লা,1,0,0.0,0,0,0,0.5,0.5,3,7,True,False
গাছের,llama3,\xe0\xa6|\x97|া\xe0\xa6|\x9b|ে|র,6,5,0.8,2,2,0,1.0,0.0,3,5,True,False
গাছের,gpt2,\xe0\xa6|\x97|\xe0\xa6|\xbe|\xe0\xa6|\x9b|\xe0|\xa7|\x87|\xe0\xa6|\xb0,11,10,0.8,6,2,0,0.5,0.0,3,5,True,False
গাছের,byt5,\xe0|\xa6|\x97|\xe0|\xa6|\xbe|\xe0|\xa6|\x9b|\xe0|\xa7|\x87|\xe0|\xa6|\xb0,15,14,0.857143,10,2,0,0.5,0.0,3,5,True,False
গাছের,tigerllm,গা|ছের,2,1,0.0,0,0,0,0.0,0.0,3,5,True,False
গাছের,banglat5,গাছের,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
গুগল,llama3,\xe0\xa6|\x97|\xe0\xa7|\x81|\xe0\xa6|\x97|\xe0\xa6|\xb2,8,7,0.714286,4,1,0,0.5,0.0,3,5,True,False
গুগল,gpt2,\xe0\xa6|\x97|\xe0|\xa7|\x81|\xe0\xa6|\x97|\xe0\xa6|\xb2,9,8,0.75,5,1,0,0.5,0.0,3,5,True,False
গুগল,byt5,\xe0|\xa6|\x97|\xe0|\xa7|\x81|\xe0|\xa6|\x97|\xe0|\xa6|\xb2,12,11,0.818182,8,1,0,0.5,0.0,3,5,True,False
গুগল,tigerllm,গ|ুগ|ল,3,2,0.5,0,1,0,1.0,0.0,3,5,True,False
গুগল,banglat5,গুগল,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
চীনা,llama3,\xe0\xa6|\x9a|\xe0\xa7|\x80|ন|া,6,5,0.8,2,2,0,0.0,0.0,2,4,True,False
চীনা,gpt2,\xe0\xa6|\x9a|\xe0|\xa7|\x80|\xe0\xa6|\xa8|\xe0\xa6|\xbe,9,8,0.875,5,2,0,0.0,0.0,2,4,True,False
চীনা,byt5,\xe0|\xa6|\x9a|\xe0|\xa7|\x80|\xe0|\xa6|\xa8|\xe0|\xa6|\xbe,12,11,0.909091,8,2,0,0.0,0.0,2,4,True,False
চীনা,tigerllm,চী|না,2,1,0.0,0,0,0,0.0,0.0,2,4,True,False
চীনা,banglat5,চীনা,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
জনকে,llama3,\xe0\xa6|\x9c|ন|\xe0\xa6|\x95|ে,6,5,0.6,2,1,0,0.5,0.0,3,5,True,False
জনকে,gpt2,\xe0\xa6|\x9c|\xe0\xa6|\xa8|\xe0\xa6|\x95|\xe0|\xa7|\x87,9,8,0.75,5,1,0,0.5,0.0,3,5,True,False
জনকে,byt5,\xe0|\xa6|\x9c|\xe0|\xa6|\xa8|\xe0|\xa6|\x95|\xe0|\xa7|\x87,12,11,0.818182,8,1,0,0.5,0.0,3,5,True,False
জনকে,tigerllm,জনকে,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
জনকে,banglat5,জনকে,1,0,0.0,0,0,0,0.5,0.0,3,5,True,False
জেলায়,llama3,\xe0\xa6|\x9c|ে|\xe0\xa6|\xb2|া\xe0\xa6|\xaf|\xe0\xa6|\xbc,9,8,0.75,4,2,0,0.333333,0.0,4,4,True,False
জেলায়,gpt2,\xe0\xa6|\x9c|\xe0|\xa7|\x87|\xe0\xa6|\xb2|\xe0\xa6|\xbe|\xe0\xa6|\xaf|\xe0\xa6|\xbc,13,12,0.75,7,2,0,0.666667,0.0,4,4,True,False
জেলায়,byt5,\xe0|\xa6|\x9c|\xe0|\xa7|\x87|\xe0|\xa6|\xb2|\xe0|\xa6|\xbe|\xe0|\xa6|\xaf|\xe0|\xa6|\xbc,18,17,0.823529,12,2,0,0.666667,0.0,4,4,True,False
জেলায়,tigerllm,জে|লায়,2,1,0.0,0,0,0,0.0,0.0,4,4,True,False
জেলায়,banglat5,জেলায়,1,0,0.0,0,0,0,0.333333,0.0,4,4,True,False
ডিম,llama3,\xe0\xa6|\xa1|ি\xe0\xa6|\xae,4,3,1.0,2,1,0,0.0,0.0,2,3,True,False
ডিম,gpt2,\xe0\xa6|\xa1|\xe0\xa6|\xbf|\xe0\xa6|\xae,6,5,0.8,3,1,0,1.0,0.0,2,3,True,False
ডিম,byt5,\xe0|\xa6|\xa1|\xe0|\xa6|\xbf|\xe0|\xa6|\xae,9,8,0.875,6,1,0,1.0,0.0,2,3,True,False
ডিম,tigerllm,ড|িম,2,1,1.0,0,1,0,0.0,0.0,2,3,True,False
ডিম,banglat5,ডিম,1,0,0.0,0,0,0,0.0,0.0,2,3,True,False
তম,llama3,\xe0\xa6|\xa4|\xe0\xa6|\xae,4,3,0.666667,2,0,0,0.0,0.0,2,4,True,False
তম,gpt2,\xe0\xa6|\xa4|\xe0\xa6|\xae,4,3,0.666667,2,0,0,0.0,0.0,2,4,True,False
তম,byt5,\xe0|\xa6|\xa4|\xe0|\xa6|\xae,6,5,0.8,4,0,0,0.0,0.0,2,4,True,False
তম,tigerllm,তম,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
তম,banglat5,তম,1,0,0.0,0,0,0,1.0,0.0,2,4,True,False
নিষেধাজ্ঞা,llama3,ন|ি\xe0\xa6|\xb7|ে|\xe0\xa6|\xa7|া\xe0\xa6|\x9c|্\xe0\xa6|\x9e|া,11,10,0.9,4,4,1,0.333333,0.333333,4,9,True,False
নিষেধাজ্ঞা,gpt2,\xe0\xa6|\xa8|\xe0\xa6|\xbf|\xe0\xa6|\xb7|\xe0|\xa7|\x87|\xe0\xa6|\xa7|\xe0\xa6|\xbe|\xe0\xa6|\x9c|\xe0|\xa7|\x8d|\xe0\xa6|\x9e|\xe0\xa6|\xbe,22,21,0.857143,12,4,2,0.333333,0.333333,4,9,True,False
নিষেধাজ্ঞা,byt5,\xe0|\xa6|\xa8|\xe0|\xa6|\xbf|\xe0|\xa6|\xb7|\xe0|\xa7|\x87|\xe0|\xa6|\xa7|\xe0|\xa6|\xbe|\xe0|\xa6|\x9c|\xe0|\xa7|\x8d|\xe0|\xa6|\x9e|\xe0|\xa6|\xbe,30,29,0.896552,20,4,2,0.333333,0.333333,4,9,True,False
নিষেধাজ্ঞা,tigerllm,নি|ষেধ|াজ্ঞ|া,4,3,0.666667,0,2,0,0.333333,0.333333,4,9,True,False
নিষেধাজ্ঞা,banglat5,নিষেধাজ্ঞা,1,0,0.0,0,0,0,0.666667,0.333333,4,9,True,False
বজায়,llama3,\xe0\xa6|\xac|\xe0\xa6|\x9c|া\xe0\xa6|\xaf|\xe0\xa6|\xbc,8,7,0.714286,4,1,0,0.333333,0.0,4,4,True,False
বজায়,gpt2,\xe0\xa6|\xac|\xe0\xa6|\x9c|\xe0\xa6|\xbe|\xe0\xa6|\xaf|\xe0\xa6|\xbc,10,9,0.666667,5,1,0,0.666667,0.0,4,4,True,False
বজায়,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\x9c|\xe0|\xa6|\xbe|\xe0|\xa6|\xaf|\xe0|\xa6|\xbc,15,14,0.785714,10,1,0,0.666667,0.0,4,4,True,False
বজায়,tigerllm,ব|জায়,2,1,0.0,0,0,0,0.0,0.0,4,4,True,False
বজায়,banglat5,বজায়,1,0,0.0,0,0,0,0.333333,0.0,4,4,True,False
বলেই,llama3,\xe0\xa6|\xac|\xe0\xa6|\xb2|ে|\xe0\xa6|\x87,7,6,0.666667,3,1,0,0.5,0.0,3,4,True,False
বলেই,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xb2|\xe0|\xa7|\x87|\xe0\xa6|\x87,9,8,0.75,5,1,0,0.5,0.0,3,4,True,False
বলেই,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xb2|\xe0|\xa7|\x87|\xe0|\xa6|\x87,12,11,0.818182,8,1,0,0.5,0.0,3,4,True,False
বলেই,tigerllm,ব|লেই,2,1,0.0,0,0,0,0.0,0.0,3,4,True,False
বলেই,banglat5,বলেই,1,0,0.0,0,0,0,0.5,0.0,3,4,True,False
বাংলাদেশি,llama3,\xe0\xa6|\xac|া\xe0\xa6|\x82|\xe0\xa6|\xb2|া\xe0\xa6|\xa6|ে|\xe0\xa6|\xb6|ি,12,11,0.818182,5,4,0,0.333333,0.0,4,9,True,False
বাংলাদেশি,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xbe|\xe0\xa6|\x82|\xe0\xa6|\xb2|\xe0\xa6|\xbe|\xe0\xa6|\xa6|\xe0|\xa7|\x87|\xe0\xa6|\xb6|\xe0\xa6|\xbf,19,18,0.833333,10,5,0,0.0,0.0,4,9,True,False
বাংলাদেশি,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xbe|\xe0|\xa6|\x82|\xe0|\xa6|\xb2|\xe0|\xa6|\xbe|\xe0|\xa6|\xa6|\xe0|\xa7|\x87|\xe0|\xa6|\xb6|\xe0|\xa6|\xbf,27,26,0.884615,18,5,0,0.0,0.0,4,9,True,False
বাংলাদেশি,tigerllm,বাংলাদেশ|ি,2,1,1.0,0,1,0,1.0,0.0,4,9,True,False
বাংলাদেশি,banglat5,বাংলাদেশি,1,0,0.0,0,0,0,1.0,0.0,4,9,True,False
বিভাগে,llama3,\xe0\xa6|\xac|ি\xe0\xa6|\xad|া\xe0\xa6|\x97|ে,7,6,1.0,3,3,0,1.0,0.0,3,6,True,False
বিভাগে,gpt2,\xe0\xa6|\xac|\xe0\xa6|\xbf|\xe0\xa6|\xad|\xe0\xa6|\xbe|\xe0\xa6|\x97|\xe0|\xa7|\x87,13,12,0.833333,7,3,0,0.0,0.0,3,6,True,False
বিভাগে,byt5,\xe0|\xa6|\xac|\xe0|\xa6|\xbf|\xe0|\xa6|\xad|\xe0|\xa6|\xbe|\xe0|\xa6|\x97|\xe0|\xa7|\x87,18,17,0.882353,12,3,0,0.0,0.0,3,6,True,False
বিভাগে,tigerllm,বি|ভাগে,2,1,0.0,0,0,0,0.5,0.0,3,6,True,False
