llm,task,layer,control_label,comparison,p_value
tigerllm,rhyme,16,False,CB>M,0.001079699164165669
tigerllm,rhyme,17,False,A>M,0.07334786971698587
tigerllm,rhyme,17,False,A>CB,0.6164612050521342
tigerllm,rhyme,17,False,M>A,0.9266521302830142
tigerllm,rhyme,17,False,M>CB,0.9933692047854809
tigerllm,rhyme,17,False,CB>A,0.3835387949478658
tigerllm,rhyme,17,False,CB>M,0.0066307952145191335
tigerllm,rhyme,18,False,A>M,0.05110438045806532
tigerllm,rhyme,18,False,A>CB,0.5486121500436429
tigerllm,rhyme,18,False,M>A,0.9488956195419347
tigerllm,rhyme,18,False,M>CB,0.9964574549266664
tigerllm,rhyme,18,False,CB>A,0.451387849956357
tigerllm,rhyme,18,False,CB>M,0.0035425450733335756
tigerllm,rhyme,19,False,A>M,0.07618016999632984
tigerllm,rhyme,19,False,A>CB,0.5464568076138636
tigerllm,rhyme,19,False,M>A,0.9238198300036702
tigerllm,rhyme,19,False,M>CB,0.9992410856405791
tigerllm,rhyme,19,False,CB>A,0.45354319238613633
tigerllm,rhyme,19,False,CB>M,0.0007589143594208597
tigerllm,rhyme,20,False,A>M,0.06864987245166776
tigerllm,rhyme,20,False,A>CB,0.5
tigerllm,rhyme,20,False,M>A,0.9313501275483322
tigerllm,rhyme,20,False,M>CB,0.9936928854311647
tigerllm,rhyme,20,False,CB>A,0.5
tigerllm,rhyme,20,False,CB>M,0.0063071145688352055
tigerllm,rhyme,21,False,A>M,0.2239151811925084
tigerllm,rhyme,21,False,A>CB,0.6632967134797874
tigerllm,rhyme,21,False,M>A,0.7760848188074916
tigerllm,rhyme,21,False,M>CB,0.9900260880252512
tigerllm,rhyme,21,False,CB>A,0.3367032865202126
tigerllm,rhyme,21,False,CB>M,0.009973911974748876
tigerllm,rhyme,22,False,A>M,0.2882773937124146
tigerllm,rhyme,22,False,A>CB,0.743752933068186
tigerllm,rhyme,22,False,M>A,0.7117226062875854
tigerllm,rhyme,22,False,M>CB,0.9951286397535549
tigerllm,rhyme,22,False,CB>A,0.2562470669318139
tigerllm,rhyme,22,False,CB>M,0.004871360246445083
tigerllm,rhyme,23,False,A>M,0.2348487305565335
tigerllm,rhyme,23,False,A>CB,0.7207170228067368
tigerllm,rhyme,23,False,M>A,0.7651512694434666
tigerllm,rhyme,23,False,M>CB,0.9973834172237592
tigerllm,rhyme,23,False,CB>A,0.27928297719326317
tigerllm,rhyme,23,False,CB>M,0.0026165827762408196
tigerllm,rhyme,24,False,A>M,0.4056868276206231
tigerllm,rhyme,24,False,A>CB,0.671125599816782
tigerllm,rhyme,24,False,M>A,0.5943131723793769
tigerllm,rhyme,24,False,M>CB,0.9742262651423349
tigerllm,rhyme,24,False,CB>A,0.32887440018321795
tigerllm,rhyme,24,False,CB>M,0.025773734857665084
tigerllm,rhyme,25,False,A>M,0.22166592508483007
tigerllm,rhyme,25,False,A>CB,0.6038730356749091
tigerllm,rhyme,25,False,M>A,0.7783340749151699
tigerllm,rhyme,25,False,M>CB,0.9968958273417876
tigerllm,rhyme,25,False,CB>A,0.39612696432509087
tigerllm,rhyme,25,False,CB>M,0.0031041726582123415
tigerllm,rhyme,26,False,A>M,0.25089665549618395
tigerllm,rhyme,26,False,A>CB,0.6284631785521482
tigerllm,rhyme,26,False,M>A,0.749103344503816
tigerllm,rhyme,26,False,M>CB,0.9864856397436943
tigerllm,rhyme,26,False,CB>A,0.3715368214478518
tigerllm,rhyme,26,False,CB>M,0.013514360256305721
tigerllm,rhyme,27,False,A>M,0.3093905636482971
tigerllm,rhyme,27,False,A>CB,0.6559441404664063
tigerllm,rhyme,27,False,M>A,0.6906094363517029
tigerllm,rhyme,27,False,M>CB,0.9888233424905064
tigerllm,rhyme,27,False,CB>A,0.34405585953359374
tigerllm,rhyme,27,False,CB>M,0.011176657509493579
tigerllm,rhyme,28,False,A>M,0.4702617634339975
tigerllm,rhyme,28,False,A>CB,0.6513841805484257
tigerllm,rhyme,28,False,M>A,0.5297382365660025
tigerllm,rhyme,28,False,M>CB,0.9448198954325807
tigerllm,rhyme,28,False,CB>A,0.3486158194515743
tigerllm,rhyme,28,False,CB>M,0.05518010456741926
tigerllm,rhyme,29,False,A>M,0.3557998030180311
tigerllm,rhyme,29,False,A>CB,0.6935860856799769
tigerllm,rhyme,29,False,M>A,0.6442001969819688
tigerllm,rhyme,29,False,M>CB,0.9912189648513704
tigerllm,rhyme,29,False,CB>A,0.3064139143200231
tigerllm,rhyme,29,False,CB>M,0.008781035148629626
tigerllm,rhyme,30,False,A>M,0.20579424636804813
tigerllm,rhyme,30,False,A>CB,0.5223339184375696
tigerllm,rhyme,30,False,M>A,0.7942057536319519
tigerllm,rhyme,30,False,M>CB,0.9819925203225531
tigerllm,rhyme,30,False,CB>A,0.4776660815624304
tigerllm,rhyme,30,False,CB>M,0.018007479677446866
tigerllm,rhyme,31,False,A>M,0.11307167982543748
tigerllm,rhyme,31,False,A>CB,0.561662584583791
tigerllm,rhyme,31,False,M>A,0.8869283201745626
tigerllm,rhyme,31,False,M>CB,0.9962556936563352
tigerllm,rhyme,31,False,CB>A,0.438337415416209
tigerllm,rhyme,31,False,CB>M,0.003744306343664826
tigerllm,rhyme,32,False,A>M,0.18377903096646442
tigerllm,rhyme,32,False,A>CB,0.5154565002332541
tigerllm,rhyme,32,False,M>A,0.8162209690335356
tigerllm,rhyme,32,False,M>CB,0.962989762529838
tigerllm,rhyme,32,False,CB>A,0.484543499766746
tigerllm,rhyme,32,False,CB>M,0.037010237470161966
tigerllm,rhyme,33,False,A>M,0.1752004563265088
tigerllm,rhyme,33,False,A>CB,0.4922067329765566
tigerllm,rhyme,33,False,M>A,0.8247995436734912
tigerllm,rhyme,33,False,M>CB,0.996033500476921
tigerllm,rhyme,33,False,CB>A,0.5077932670234434
tigerllm,rhyme,33,False,CB>M,0.003966499523079022
tigerllm,rhyme,34,False,A>M,0.19438629898773838
tigerllm,rhyme,34,False,A>CB,0.417504102703732
tigerllm,rhyme,34,False,M>A,0.8056137010122616
tigerllm,rhyme,34,False,M>CB,0.8392350475917711
tigerllm,rhyme,34,False,CB>A,0.5824958972962679
tigerllm,rhyme,34,False,CB>M,0.16076495240822883
tigerllm,rhyme,35,False,A>M,0.19099495701256536
tigerllm,rhyme,35,False,A>CB,0.4922206667456781
tigerllm,rhyme,35,False,M>A,0.8090050429874347
tigerllm,rhyme,35,False,M>CB,0.9620973206903728
tigerllm,rhyme,35,False,CB>A,0.5077793332543219
tigerllm,rhyme,35,False,CB>M,0.03790267930962722
tigerllm,rhyme,36,False,A>M,0.1769022469047979
tigerllm,rhyme,36,False,A>CB,0.5508539339062752
tigerllm,rhyme,36,False,M>A,0.8230977530952022
tigerllm,rhyme,36,False,M>CB,0.9912821827599316
tigerllm,rhyme,36,False,CB>A,0.4491460660937248
tigerllm,rhyme,36,False,CB>M,0.008717817240068409
tigerllm,rhyme,37,False,A>M,0.1717181980689568
tigerllm,rhyme,37,False,A>CB,0.516385550587763
tigerllm,rhyme,37,False,M>A,0.8282818019310432
tigerllm,rhyme,37,False,M>CB,0.9411565876453158
tigerllm,rhyme,37,False,CB>A,0.483614449412237
tigerllm,rhyme,37,False,CB>M,0.058843412354684106
tigerllm,rhyme,38,False,A>M,0.35546695562679087
tigerllm,rhyme,38,False,A>CB,0.49999999999999994
tigerllm,rhyme,38,False,M>A,0.6445330443732091
tigerllm,rhyme,38,False,M>CB,0.742767996670368
tigerllm,rhyme,38,False,CB>A,0.5
tigerllm,rhyme,38,False,CB>M,0.257232003329632
tigerllm,rhyme,39,False,A>M,0.21302858324425492
tigerllm,rhyme,39,False,A>CB,0.4502670627277538
tigerllm,rhyme,39,False,M>A,0.7869714167557451
tigerllm,rhyme,39,False,M>CB,0.8975532083104448
tigerllm,rhyme,39,False,CB>A,0.5497329372722461
tigerllm,rhyme,39,False,CB>M,0.10244679168955519
tigerllm,rhyme,40,False,A>M,0.26085346354070793
tigerllm,rhyme,40,False,A>CB,0.43650141572977075
tigerllm,rhyme,40,False,M>A,0.7391465364592921
tigerllm,rhyme,40,False,M>CB,0.8810245706741502
tigerllm,rhyme,40,False,CB>A,0.5634985842702293
tigerllm,rhyme,40,False,CB>M,0.11897542932584987
tigerllm,rhyme,41,False,A>M,0.23727368741394805
tigerllm,rhyme,41,False,A>CB,0.4218957275218179
tigerllm,rhyme,41,False,M>A,0.762726312586052
tigerllm,rhyme,41,False,M>CB,0.8668919631171239
tigerllm,rhyme,41,False,CB>A,0.5781042724781821
tigerllm,rhyme,41,False,CB>M,0.13310803688287612
tigerllm,rhyme,42,False,A>M,0.18964916090398187
tigerllm,rhyme,42,False,A>CB,0.47651400138175
tigerllm,rhyme,42,False,M>A,0.8103508390960181
tigerllm,rhyme,42,False,M>CB,0.9739931152436414
tigerllm,rhyme,42,False,CB>A,0.5234859986182501
tigerllm,rhyme,42,False,CB>M,0.026006884756358633
tigerllm,rhyme,43,False,A>M,0.11300689027304021
tigerllm,rhyme,43,False,A>CB,0.5
tigerllm,rhyme,43,False,M>A,0.8869931097269598
tigerllm,rhyme,43,False,M>CB,0.9945085763375017
tigerllm,rhyme,43,False,CB>A,0.49999999999999994
tigerllm,rhyme,43,False,CB>M,0.00549142366249834
tigerllm,rhyme,44,False,A>M,0.11500505010226386
tigerllm,rhyme,44,False,A>CB,0.4843420750193723
tigerllm,rhyme,44,False,M>A,0.8849949498977361
tigerllm,rhyme,44,False,M>CB,0.9437763455697924
tigerllm,rhyme,44,False,CB>A,0.5156579249806277
tigerllm,rhyme,44,False,CB>M,0.0562236544302076
tigerllm,rhyme,45,False,A>M,0.09824518746779695
tigerllm,rhyme,45,False,A>CB,0.571585925812286
tigerllm,rhyme,45,False,M>A,0.901754812532203
tigerllm,rhyme,45,False,M>CB,0.9980404888191043
tigerllm,rhyme,45,False,CB>A,0.428414074187714
tigerllm,rhyme,45,False,CB>M,0.0019595111808956523
tigerllm,rhyme,46,False,A>M,0.08921202519880436
tigerllm,rhyme,46,False,A>CB,0.5395776360732436
tigerllm,rhyme,46,False,M>A,0.9107879748011957
tigerllm,rhyme,46,False,M>CB,0.9914284198291269
tigerllm,rhyme,46,False,CB>A,0.46042236392675634
tigerllm,rhyme,46,False,CB>M,0.00857158017087312
tigerllm,rhyme,47,False,A>M,0.12093278073894641
tigerllm,rhyme,47,False,A>CB,0.5982868179138057
tigerllm,rhyme,47,False,M>A,0.8790672192610536
tigerllm,rhyme,47,False,M>CB,0.995683176968012
tigerllm,rhyme,47,False,CB>A,0.4017131820861943
tigerllm,rhyme,47,False,CB>M,0.004316823031988022
tigerllm,rhyme,48,False,A>M,0.36239476561455614
tigerllm,rhyme,48,False,A>CB,0.7916284052682758
tigerllm,rhyme,48,False,M>A,0.6376052343854439
tigerllm,rhyme,48,False,M>CB,0.9988878106977657
tigerllm,rhyme,48,False,CB>A,0.20837159473172412
tigerllm,rhyme,48,False,CB>M,0.001112189302234372
tigerllm,rhyme,0,True,A>M,0.29147648998788755
tigerllm,rhyme,0,True,A>CB,0.23132626508550647
tigerllm,rhyme,0,True,M>A,0.7085235100121124
tigerllm,rhyme,0,True,M>CB,0.2544909191374334
tigerllm,rhyme,0,True,CB>A,0.7686737349144935
tigerllm,rhyme,0,True,CB>M,0.7455090808625666
tigerllm,rhyme,1,True,A>M,0.1479883244057697
tigerllm,rhyme,1,True,A>CB,0.11981288590950387
tigerllm,rhyme,1,True,M>A,0.8520116755942303
tigerllm,rhyme,1,True,M>CB,0.22573150432675992
tigerllm,rhyme,1,True,CB>A,0.8801871140904961
tigerllm,rhyme,1,True,CB>M,0.7742684956732401
tigerllm,rhyme,2,True,A>M,0.47442815118524256
tigerllm,rhyme,2,True,A>CB,0.4367502761926262
tigerllm,rhyme,2,True,M>A,0.5255718488147574
tigerllm,rhyme,2,True,M>CB,0.38660005894554716
tigerllm,rhyme,2,True,CB>A,0.5632497238073738
tigerllm,rhyme,2,True,CB>M,0.6133999410544528
tigerllm,rhyme,3,True,A>M,0.5215710582861406
tigerllm,rhyme,3,True,A>CB,0.3787956128915472
tigerllm,rhyme,3,True,M>A,0.4784289417138594
tigerllm,rhyme,3,True,M>CB,0.1501321680721889
tigerllm,rhyme,3,True,CB>A,0.6212043871084528
tigerllm,rhyme,3,True,CB>M,0.8498678319278111
tigerllm,rhyme,4,True,A>M,0.3935339206676615
tigerllm,rhyme,4,True,A>CB,0.30715592395568586
tigerllm,rhyme,4,True,M>A,0.6064660793323384
tigerllm,rhyme,4,True,M>CB,0.21668591840511747
tigerllm,rhyme,4,True,CB>A,0.6928440760443142
tigerllm,rhyme,4,True,CB>M,0.7833140815948825
tigerllm,rhyme,5,True,A>M,0.2817794468964402
tigerllm,rhyme,5,True,A>CB,0.1448966604365963
tigerllm,rhyme,5,True,M>A,0.7182205531035598
tigerllm,rhyme,5,True,M>CB,0.05789561413216066
tigerllm,rhyme,5,True,CB>A,0.8551033395634037
tigerllm,rhyme,5,True,CB>M,0.9421043858678393
tigerllm,rhyme,6,True,A>M,0.3026831814785832
tigerllm,rhyme,6,True,A>CB,0.20815769927782318
tigerllm,rhyme,6,True,M>A,0.6973168185214168
tigerllm,rhyme,6,True,M>CB,0.23580517147468302
tigerllm,rhyme,6,True,CB>A,0.7918423007221769
tigerllm,rhyme,6,True,CB>M,0.764194828525317
tigerllm,rhyme,7,True,A>M,0.4049034304981257
tigerllm,rhyme,7,True,A>CB,0.18200797836230972
tigerllm,rhyme,7,True,M>A,0.5950965695018743
tigerllm,rhyme,7,True,M>CB,0.06068195445993156
tigerllm,rhyme,7,True,CB>A,0.8179920216376902
tigerllm,rhyme,7,True,CB>M,0.9393180455400685
tigerllm,rhyme,8,True,A>M,0.18744829412241537
tigerllm,rhyme,8,True,A>CB,0.18127282349591609
tigerllm,rhyme,8,True,M>A,0.8125517058775846
tigerllm,rhyme,8,True,M>CB,0.4927154239910569
tigerllm,rhyme,8,True,CB>A,0.8187271765040839
tigerllm,rhyme,8,True,CB>M,0.5072845760089431
tigerllm,rhyme,9,True,A>M,0.2574106283948741
tigerllm,rhyme,9,True,A>CB,0.22013960700995808
tigerllm,rhyme,9,True,M>A,0.742589371605126
tigerllm,rhyme,9,True,M>CB,0.40187538101787396
tigerllm,rhyme,9,True,CB>A,0.779860392990042
tigerllm,rhyme,9,True,CB>M,0.5981246189821261
tigerllm,rhyme,10,True,A>M,0.27895822533274317
tigerllm,rhyme,10,True,A>CB,0.18678130372867655
tigerllm,rhyme,10,True,M>A,0.7210417746672568
tigerllm,rhyme,10,True,M>CB,0.16892460900171785
tigerllm,rhyme,10,True,CB>A,0.8132186962713235
tigerllm,rhyme,10,True,CB>M,0.8310753909982822
tigerllm,rhyme,11,True,A>M,0.2985638863455274
tigerllm,rhyme,11,True,A>CB,0.1441048562841984
tigerllm,rhyme,11,True,M>A,0.7014361136544727
tigerllm,rhyme,11,True,M>CB,0.18685961860426614
tigerllm,rhyme,11,True,CB>A,0.8558951437158016
tigerllm,rhyme,11,True,CB>M,0.8131403813957339
tigerllm,rhyme,12,True,A>M,0.10559964600346818
tigerllm,rhyme,12,True,A>CB,0.09098486224767681
tigerllm,rhyme,12,True,M>A,0.8944003539965318
tigerllm,rhyme,12,True,M>CB,0.4896078186414877
tigerllm,rhyme,12,True,CB>A,0.9090151377523232
tigerllm,rhyme,12,True,CB>M,0.5103921813585123
tigerllm,rhyme,13,True,A>M,0.17346662378617952
tigerllm,rhyme,13,True,A>CB,0.13560943716056167
tigerllm,rhyme,13,True,M>A,0.8265333762138205
tigerllm,rhyme,13,True,M>CB,0.32729804693315445
tigerllm,rhyme,13,True,CB>A,0.8643905628394384
tigerllm,rhyme,13,True,CB>M,0.6727019530668455
tigerllm,rhyme,14,True,A>M,0.12403184440690186
tigerllm,rhyme,14,True,A>CB,0.07002482495165743
tigerllm,rhyme,14,True,M>A,0.8759681555930982
tigerllm,rhyme,14,True,M>CB,0.06292769853760634
tigerllm,rhyme,14,True,CB>A,0.9299751750483426
tigerllm,rhyme,14,True,CB>M,0.9370723014623936
tigerllm,rhyme,15,True,A>M,0.22328179514284777
tigerllm,rhyme,15,True,A>CB,0.08997782967033645
tigerllm,rhyme,15,True,M>A,0.7767182048571523
tigerllm,rhyme,15,True,M>CB,0.04391825509809789
tigerllm,rhyme,15,True,CB>A,0.9100221703296636
tigerllm,rhyme,15,True,CB>M,0.9560817449019021
tigerllm,rhyme,16,True,A>M,0.14045294198533356
tigerllm,rhyme,16,True,A>CB,0.04500751368658634
tigerllm,rhyme,16,True,M>A,0.8595470580146665
tigerllm,rhyme,16,True,M>CB,0.011104728157090469
tigerllm,rhyme,16,True,CB>A,0.9549924863134136
tigerllm,rhyme,16,True,CB>M,0.9888952718429095
tigerllm,rhyme,17,True,A>M,0.11664449620507907
tigerllm,rhyme,17,True,A>CB,0.05338690284098882
tigerllm,rhyme,17,True,M>A,0.8833555037949209
tigerllm,rhyme,17,True,M>CB,0.022680491350806145
tigerllm,rhyme,17,True,CB>A,0.9466130971590112
tigerllm,rhyme,17,True,CB>M,0.9773195086491938
tigerllm,rhyme,18,True,A>M,0.10074729133115858
tigerllm,rhyme,18,True,A>CB,0.046116013963268504
tigerllm,rhyme,18,True,M>A,0.8992527086688414
tigerllm,rhyme,18,True,M>CB,0.051104380458065375
tigerllm,rhyme,18,True,CB>A,0.9538839860367315
tigerllm,rhyme,18,True,CB>M,0.9488956195419346
tigerllm,rhyme,19,True,A>M,0.20117537816234943
tigerllm,rhyme,19,True,A>CB,0.13271258225084845
tigerllm,rhyme,19,True,M>A,0.7988246218376506
tigerllm,rhyme,19,True,M>CB,0.19060112968971443
tigerllm,rhyme,19,True,CB>A,0.8672874177491515
tigerllm,rhyme,19,True,CB>M,0.8093988703102856
tigerllm,rhyme,20,True,A>M,0.13560564529297525
tigerllm,rhyme,20,True,A>CB,0.06324790486355325
tigerllm,rhyme,20,True,M>A,0.8643943547070247
tigerllm,rhyme,20,True,M>CB,0.12023482357259657
tigerllm,rhyme,20,True,CB>A,0.9367520951364467
tigerllm,rhyme,20,True,CB>M,0.8797651764274035
tigerllm,rhyme,21,True,A>M,0.15088434896619107
tigerllm,rhyme,21,True,A>CB,0.08562480809855103
tigerllm,rhyme,21,True,M>A,0.8491156510338089
tigerllm,rhyme,21,True,M>CB,0.2431594972401126
tigerllm,rhyme,21,True,CB>A,0.914375191901449
tigerllm,rhyme,21,True,CB>M,0.7568405027598875
tigerllm,rhyme,22,True,A>M,0.13510407673607897
tigerllm,rhyme,22,True,A>CB,0.08090352545028456
tigerllm,rhyme,22,True,M>A,0.8648959232639211
tigerllm,rhyme,22,True,M>CB,0.2884290872042711
tigerllm,rhyme,22,True,CB>A,0.9190964745497154
tigerllm,rhyme,22,True,CB>M,0.7115709127957289
tigerllm,rhyme,23,True,A>M,0.22517664251897443
tigerllm,rhyme,23,True,A>CB,0.1280868133292679
tigerllm,rhyme,23,True,M>A,0.7748233574810256
tigerllm,rhyme,23,True,M>CB,0.11236443609191915
tigerllm,rhyme,23,True,CB>A,0.8719131866707321
tigerllm,rhyme,23,True,CB>M,0.8876355639080808
tigerllm,rhyme,24,True,A>M,0.045888332187157446
tigerllm,rhyme,24,True,A>CB,0.04063888357514369
tigerllm,rhyme,24,True,M>A,0.9541116678128425
tigerllm,rhyme,24,True,M>CB,0.2733334766842258
tigerllm,rhyme,24,True,CB>A,0.9593611164248563
tigerllm,rhyme,24,True,CB>M,0.7266665233157742
tigerllm,rhyme,25,True,A>M,0.06395948304790036
tigerllm,rhyme,25,True,A>CB,0.08645802529216312
tigerllm,rhyme,25,True,M>A,0.9360405169520997
tigerllm,rhyme,25,True,M>CB,0.44996812398300245
tigerllm,rhyme,25,True,CB>A,0.9135419747078368
tigerllm,rhyme,25,True,CB>M,0.5500318760169975
tigerllm,rhyme,26,True,A>M,0.06047368656411332
tigerllm,rhyme,26,True,A>CB,0.03780034873803972
tigerllm,rhyme,26,True,M>A,0.9395263134358867
tigerllm,rhyme,26,True,M>CB,0.33997499404712916
tigerllm,rhyme,26,True,CB>A,0.9621996512619603
tigerllm,rhyme,26,True,CB>M,0.6600250059528708
tigerllm,rhyme,27,True,A>M,0.03981626865119256
tigerllm,rhyme,27,True,A>CB,0.05177261362661593
tigerllm,rhyme,27,True,M>A,0.9601837313488074
tigerllm,rhyme,27,True,M>CB,0.7486778889481052
tigerllm,rhyme,27,True,CB>A,0.9482273863733841
tigerllm,rhyme,27,True,CB>M,0.2513221110518949
tigerllm,rhyme,28,True,A>M,0.06084768531059701
tigerllm,rhyme,28,True,A>CB,0.13340733987349498
tigerllm,rhyme,28,True,M>A,0.939152314689403
tigerllm,rhyme,28,True,M>CB,0.8638792286284044
tigerllm,rhyme,28,True,CB>A,0.866592660126505
tigerllm,rhyme,28,True,CB>M,0.13612077137159562
tigerllm,rhyme,29,True,A>M,0.09717653049668915
tigerllm,rhyme,29,True,A>CB,0.09480248664539503
tigerllm,rhyme,29,True,M>A,0.9028234695033108
tigerllm,rhyme,29,True,M>CB,0.46080548564373475
tigerllm,rhyme,29,True,CB>A,0.905197513354605
tigerllm,rhyme,29,True,CB>M,0.5391945143562653
tigerllm,rhyme,30,True,A>M,0.1756283191144362
tigerllm,rhyme,30,True,A>CB,0.1455253726541889
tigerllm,rhyme,30,True,M>A,0.8243716808855638
tigerllm,rhyme,30,True,M>CB,0.3976457491594275
tigerllm,rhyme,30,True,CB>A,0.854474627345811
tigerllm,rhyme,30,True,CB>M,0.6023542508405725
tigerllm,rhyme,31,True,A>M,0.3074073865438735
tigerllm,rhyme,31,True,A>CB,0.15444596029341204
tigerllm,rhyme,31,True,M>A,0.6925926134561264
tigerllm,rhyme,31,True,M>CB,0.049191060874030655
tigerllm,rhyme,31,True,CB>A,0.8455540397065879
tigerllm,rhyme,31,True,CB>M,0.9508089391259693
tigerllm,rhyme,32,True,A>M,0.3054520582462473
tigerllm,rhyme,32,True,A>CB,0.19857058592621593
tigerllm,rhyme,32,True,M>A,0.6945479417537527
tigerllm,rhyme,32,True,M>CB,0.020835844943033976
tigerllm,rhyme,32,True,CB>A,0.8014294140737841
tigerllm,rhyme,32,True,CB>M,0.9791641550569661
tigerllm,rhyme,33,True,A>M,0.3000512913965745
tigerllm,rhyme,33,True,A>CB,0.26344694922556544
tigerllm,rhyme,33,True,M>A,0.6999487086034255
tigerllm,rhyme,33,True,M>CB,0.31813524922928593
tigerllm,rhyme,33,True,CB>A,0.7365530507744346
tigerllm,rhyme,33,True,CB>M,0.6818647507707141
tigerllm,rhyme,34,True,A>M,0.3896291729896252
tigerllm,rhyme,34,True,A>CB,0.22047100475660392
tigerllm,rhyme,34,True,M>A,0.6103708270103748
tigerllm,rhyme,34,True,M>CB,0.034927560612161554
tigerllm,rhyme,34,True,CB>A,0.7795289952433961
tigerllm,rhyme,34,True,CB>M,0.9650724393878385
tigerllm,rhyme,35,True,A>M,0.591716376916406
tigerllm,rhyme,35,True,A>CB,0.3172835522887258
tigerllm,rhyme,35,True,M>A,0.408283623083594
tigerllm,rhyme,35,True,M>CB,0.025125640231707557
tigerllm,rhyme,35,True,CB>A,0.6827164477112742
tigerllm,rhyme,35,True,CB>M,0.9748743597682924
tigerllm,rhyme,36,True,A>M,0.6831582777994705
tigerllm,rhyme,36,True,A>CB,0.4697075607526418
tigerllm,rhyme,36,True,M>A,0.31684172220052953
tigerllm,rhyme,36,True,M>CB,0.05687150091284739
tigerllm,rhyme,36,True,CB>A,0.5302924392473582
tigerllm,rhyme,36,True,CB>M,0.9431284990871526
tigerllm,rhyme,37,True,A>M,0.6878595474649674
tigerllm,rhyme,37,True,A>CB,0.5250548868025277
tigerllm,rhyme,37,True,M>A,0.31214045253503264
tigerllm,rhyme,37,True,M>CB,0.13856611115977568
tigerllm,rhyme,37,True,CB>A,0.47494511319747235
tigerllm,rhyme,37,True,CB>M,0.8614338888402243
tigerllm,rhyme,38,True,A>M,0.42057995994880487
tigerllm,rhyme,38,True,A>CB,0.20233574352518707
tigerllm,rhyme,38,True,M>A,0.5794200400511951
tigerllm,rhyme,38,True,M>CB,0.0031934406559368856
tigerllm,rhyme,38,True,CB>A,0.7976642564748129
tigerllm,rhyme,38,True,CB>M,0.9968065593440631
tigerllm,rhyme,39,True,A>M,0.5926263363086137
tigerllm,rhyme,39,True,A>CB,0.49000218922473326
tigerllm,rhyme,39,True,M>A,0.40737366369138633
tigerllm,rhyme,39,True,M>CB,0.10940493395532759
tigerllm,rhyme,39,True,CB>A,0.5099978107752667
tigerllm,rhyme,39,True,CB>M,0.8905950660446724
tigerllm,rhyme,40,True,A>M,0.5
tigerllm,rhyme,40,True,A>CB,0.2806393464313975
tigerllm,rhyme,40,True,M>A,0.5
tigerllm,rhyme,40,True,M>CB,0.026344587045822248
tigerllm,rhyme,40,True,CB>A,0.7193606535686026
tigerllm,rhyme,40,True,CB>M,0.9736554129541778
tigerllm,rhyme,41,True,A>M,0.48243515261464603
tigerllm,rhyme,41,True,A>CB,0.29789979628871505
tigerllm,rhyme,41,True,M>A,0.517564847385354
tigerllm,rhyme,41,True,M>CB,0.0474834564983379
tigerllm,rhyme,41,True,CB>A,0.7021002037112849
tigerllm,rhyme,41,True,CB>M,0.9525165435016621
tigerllm,rhyme,42,True,A>M,0.3631571054443629
tigerllm,rhyme,42,True,A>CB,0.24006927668485215
tigerllm,rhyme,42,True,M>A,0.636842894555637
tigerllm,rhyme,42,True,M>CB,0.05897498507790432
tigerllm,rhyme,42,True,CB>A,0.7599307233151479
tigerllm,rhyme,42,True,CB>M,0.9410250149220957
tigerllm,rhyme,43,True,A>M,0.38733308768079733
tigerllm,rhyme,43,True,A>CB,0.25595912278347327
tigerllm,rhyme,43,True,M>A,0.6126669123192027
tigerllm,rhyme,43,True,M>CB,0.026477233658230074
tigerllm,rhyme,43,True,CB>A,0.7440408772165268
tigerllm,rhyme,43,True,CB>M,0.9735227663417699
tigerllm,rhyme,44,True,A>M,0.4217104932810879
tigerllm,rhyme,44,True,A>CB,0.196957787524951
tigerllm,rhyme,44,True,M>A,0.5782895067189121
tigerllm,rhyme,44,True,M>CB,0.010891957371687282
tigerllm,rhyme,44,True,CB>A,0.803042212475049
tigerllm,rhyme,44,True,CB>M,0.9891080426283128
tigerllm,rhyme,45,True,A>M,0.11220297410228952
tigerllm,rhyme,45,True,A>CB,0.08163528458489186
tigerllm,rhyme,45,True,M>A,0.8877970258977105
tigerllm,rhyme,45,True,M>CB,0.11689528946742944
tigerllm,rhyme,45,True,CB>A,0.9183647154151081
tigerllm,rhyme,45,True,CB>M,0.8831047105325706
tigerllm,rhyme,46,True,A>M,0.03060554182900932
tigerllm,rhyme,46,True,A>CB,0.019661062255382153
tigerllm,rhyme,46,True,M>A,0.9693944581709907
tigerllm,rhyme,46,True,M>CB,0.05694733453398678
tigerllm,rhyme,46,True,CB>A,0.9803389377446179
tigerllm,rhyme,46,True,CB>M,0.9430526654660132
tigerllm,rhyme,47,True,A>M,0.04164574347828589
tigerllm,rhyme,47,True,A>CB,0.036541663482767765
tigerllm,rhyme,47,True,M>A,0.9583542565217141
tigerllm,rhyme,47,True,M>CB,0.10971009929248057
tigerllm,rhyme,47,True,CB>A,0.9634583365172322
tigerllm,rhyme,47,True,CB>M,0.8902899007075195
tigerllm,rhyme,48,True,A>M,0.29147648998788755
tigerllm,rhyme,48,True,A>CB,0.16878172846460063
tigerllm,rhyme,48,True,M>A,0.7085235100121124
tigerllm,rhyme,48,True,M>CB,0.06528769978771506
tigerllm,rhyme,48,True,CB>A,0.8312182715353994
tigerllm,rhyme,48,True,CB>M,0.9347123002122849
banglat5,syllables,0,False,A>M,0.977675083195837
banglat5,syllables,0,False,A>CB,0.7875035776960944
