word,phon_vec,syllables,ipa
কান্ট্রিতে,"[7, 1, 6, 17, 2, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'n'], ['ʈ', 'r', 'i'], ['t̪', 'e']]",kanʈrit̪e
দিলকুশা,"[16, 4, 12, 7, 14, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i', 'l'], ['k', 'u'], ['ʃ', 'a']]",d̪ilkuʃa
ইস্রাফিল,"[4, 19, 2, 1, 27, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i', 's'], ['r', 'a'], ['f', 'i', 'l']]",israfil
জেনারের,"[18, 5, 6, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e'], ['n', 'a'], ['r', 'e', 'r']]",dʒenarer
ভাইল,"[23, 32, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'ai̯', 'l']]",bʱai̯l
বজ্রাসন,"[11, 8, 18, 2, 1, 10, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'dʒ'], ['r', 'a'], ['ʃ', 'ɔ', 'n']]",bɔdʒraʃɔn
মাস্টারকার্ডের,"[13, 1, 19, 17, 1, 2, 7, 1, 2, 26, 5, 2, 0, 0, 0, 0, 0, 0]","[['m', 'a', 's'], ['ʈ', 'a', 'r'], ['k', 'a', 'r'], ['ɖ', 'e', 'r']]",masʈarkarɖer
বেতনভাতা,"[11, 5, 9, 3, 6, 23, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'e'], ['t̪', 'o', 'n'], ['bʱ', 'a'], ['t̪', 'a']]",bet̪onbʱat̪a
কমেন্টের,"[7, 8, 13, 5, 6, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['m', 'e', 'n'], ['ʈ', 'e', 'r']]",kɔmenʈer
ফেরিঘাটের,"[27, 5, 2, 4, 34, 1, 17, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'e'], ['r', 'i'], ['gʱ', 'a'], ['ʈ', 'e', 'r']]",ferigʱaʈer
হারেস,"[21, 1, 2, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['r', 'e', 's']]",hares
চাঁদাবাজিতে,"[22, 1, 16, 1, 11, 1, 18, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a'], ['d̪', 'a'], ['b', 'a'], ['dʒ', 'i'], ['t̪', 'e']]",tʃad̪abadʒit̪e
নৌযানে,"[6, 48, 18, 1, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'oo̯'], ['dʒ', 'a'], ['n', 'e']]",noo̯dʒane
নাট্যচর্চার,"[6, 1, 17, 17, 3, 22, 8, 2, 22, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a', 'ʈ'], ['ʈ', 'o'], ['tʃ', 'ɔ', 'r'], ['tʃ', 'a', 'r']]",naʈʈotʃɔrtʃar
ওসমানীকে,"[3, 19, 13, 1, 6, 4, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o', 's'], ['m', 'a'], ['n', 'i'], ['k', 'e']]",osmanike
নীলিমার,"[6, 4, 12, 4, 13, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i'], ['l', 'i'], ['m', 'a', 'r']]",nilimar
টিসিবির,"[17, 4, 19, 4, 11, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'i'], ['s', 'i'], ['b', 'i', 'r']]",ʈisibir
আবদুল্লাহিল,"[1, 11, 16, 14, 12, 12, 1, 21, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'b'], ['d̪', 'u', 'l'], ['l', 'a'], ['h', 'i', 'l']]",abd̪ullahil
হটানোর,"[21, 8, 17, 1, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'ɔ'], ['ʈ', 'a'], ['n', 'o', 'r']]",hɔʈanor
খদ্দেরের,"[24, 3, 16, 16, 5, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'o', 'd̪'], ['d̪', 'e'], ['r', 'e', 'r']]",kʰod̪d̪erer
চামুণ্ডা,"[22, 1, 13, 14, 6, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'a'], ['m', 'u', 'n'], ['ɖ', 'a']]",tʃamunɖa
নৈশকালীন,"[6, 35, 10, 3, 7, 1, 12, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'oi̯'], ['ʃ', 'o'], ['k', 'a'], ['l', 'i', 'n']]",noi̯ʃokalin
ভিসিকে,"[23, 4, 19, 4, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'i'], ['s', 'i'], ['k', 'e']]",bʱisike
শ্বেতপাথরের,"[10, 5, 9, 15, 1, 30, 3, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'e', 't̪'], ['p', 'a'], ['t̪ʰ', 'o'], ['r', 'e', 'r']]",ʃet̪pat̪ʰorer
বিষুবরেখা,"[11, 4, 10, 14, 11, 2, 5, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['ʃ', 'u', 'b'], ['r', 'e'], ['kʰ', 'a']]",biʃubrekʰa
হারানোটা,"[21, 1, 2, 1, 6, 3, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['r', 'a'], ['n', 'o'], ['ʈ', 'a']]",haranoʈa
ভর্তিতে,"[23, 3, 2, 9, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'o', 'r'], ['t̪', 'i'], ['t̪', 'e']]",bʱort̪it̪e
সুন্নাতের,"[19, 14, 6, 6, 1, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'u', 'n'], ['n', 'a'], ['t̪', 'e', 'r']]",sunnat̪er
কাব্যকে,"[7, 1, 11, 11, 3, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'b'], ['b', 'o'], ['k', 'e']]",kabboke
কার্গোর,"[7, 1, 2, 20, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'r'], ['g', 'o', 'r']]",kargor
স্যুটটি,"[10, 14, 17, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u', 'ʈ'], ['ʈ', 'i']]",ʃuʈʈi
হিমঘরে,"[21, 4, 13, 34, 8, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'i', 'm'], ['gʱ', 'ɔ'], ['r', 'e']]",himgʱɔre
ট্রামে,"[17, 2, 1, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'r', 'a'], ['m', 'e']]",ʈrame
ভেরাইজন,"[23, 5, 2, 32, 18, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'e'], ['r', 'ai̯'], ['dʒ', 'ɔ', 'n']]",bʱerai̯dʒɔn
হাফহাতা,"[21, 1, 27, 21, 1, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a', 'f'], ['h', 'a'], ['t̪', 'a']]",hafhat̪a
ইত্যাদিতেও,"[4, 9, 9, 1, 16, 4, 9, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i', 't̪'], ['t̪', 'a'], ['d̪', 'i'], ['t̪', 'eo̯']]",it̪t̪ad̪it̪eo̯
খাতসহ,"[24, 1, 9, 10, 8, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'a', 't̪'], ['ʃ', 'ɔ'], ['h', 'o']]",kʰat̪ʃɔho
বাপ্পার,"[11, 1, 15, 15, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'p'], ['p', 'a', 'r']]",bappar
কারাগারেও,"[7, 1, 2, 1, 20, 1, 2, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['r', 'a'], ['g', 'a'], ['r', 'eo̯']]",karagareo̯
মুদ্রাগুলো,"[13, 14, 16, 2, 1, 20, 14, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 'd̪'], ['r', 'a'], ['g', 'u'], ['l', 'o']]",mud̪ragulo
ঝাউবন,"[42, 43, 11, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒʱ', 'au̯'], ['b', 'ɔ', 'n']]",dʒʱau̯bɔn
রাজনীতিকরা,"[2, 1, 18, 6, 4, 9, 4, 7, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a', 'dʒ'], ['n', 'i'], ['t̪', 'i', 'k'], ['r', 'a']]",radʒnit̪ikra
বিনুনি,"[11, 4, 6, 14, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['n', 'u'], ['n', 'i']]",binuni
ফ্যাশনস,"[27, 29, 10, 3, 6, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'æ'], ['ʃ', 'o', 'n', 's']]",fæʃons
নিভৃতচারী,"[6, 4, 23, 2, 4, 9, 3, 22, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'bʱ'], ['r', 'i'], ['t̪', 'o'], ['tʃ', 'a'], ['r', 'i']]",nibʱrit̪otʃari
কূটকৌশলের,"[7, 14, 17, 7, 38, 10, 8, 12, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u', 'ʈ'], ['k', 'ou̯'], ['ʃ', 'ɔ'], ['l', 'e', 'r']]",kuʈkou̯ʃɔler
মেটান,"[13, 5, 17, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'e'], ['ʈ', 'a', 'n']]",meʈan
সুইটস,"[19, 44, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'ui̯', 'ʈ', 's']]",sui̯ʈs
নসরুল,"[6, 3, 19, 2, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'o', 's'], ['r', 'u', 'l']]",nosrul
ফিকশ্চার,"[27, 4, 7, 10, 22, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'i', 'k', 'ʃ'], ['tʃ', 'a', 'r']]",fikʃtʃar
দোভাল,"[16, 3, 23, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'o'], ['bʱ', 'a', 'l']]",d̪obʱal
পাটিগণিত,"[15, 1, 17, 4, 20, 3, 6, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['ʈ', 'i'], ['g', 'o'], ['n', 'i', 't̪']]",paʈigonit̪
ডালডা,"[26, 1, 12, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'a', 'l'], ['ɖ', 'a']]",ɖalɖa
মহিদুল,"[13, 3, 21, 4, 16, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'o'], ['h', 'i'], ['d̪', 'u', 'l']]",mohid̪ul
সাজঘরে,"[10, 1, 18, 34, 8, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 'dʒ'], ['gʱ', 'ɔ'], ['r', 'e']]",ʃadʒgʱɔre
তেলসমৃদ্ধ,"[9, 5, 12, 10, 8, 13, 2, 4, 16, 25, 3, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'e', 'l'], ['ʃ', 'ɔ', 'm'], ['r', 'i', 'd̪'], ['d̪ʱ', 'o']]",t̪elʃɔmrid̪d̪ʱo
তেলরং,"[9, 5, 12, 2, 8, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'e', 'l'], ['r', 'ɔ', 'ŋ']]",t̪elrɔŋ
নির্যাতনমূলক,"[6, 4, 2, 18, 1, 9, 3, 6, 13, 14, 12, 3, 7, 0, 0, 0, 0, 0]","[['n', 'i', 'r'], ['dʒ', 'a'], ['t̪', 'o', 'n'], ['m', 'u'], ['l', 'o', 'k']]",nirdʒat̪onmulok
সংস্কৃতিমন্ত্রী,"[10, 8, 31, 19, 7, 2, 4, 9, 4, 13, 3, 6, 9, 2, 4, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ', 's'], ['k', 'r', 'i'], ['t̪', 'i'], ['m', 'o', 'n'], ['t̪', 'r', 'i']]",ʃɔŋskrit̪imont̪ri
একফাঁকে,"[5, 7, 27, 1, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e', 'k'], ['f', 'a'], ['k', 'e']]",ekfake
ফরাজীর,"[27, 8, 2, 1, 18, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'ɔ'], ['r', 'a'], ['dʒ', 'i', 'r']]",fɔradʒir
ডাবলসের,"[26, 1, 11, 3, 12, 19, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'a'], ['b', 'o', 'l'], ['s', 'e', 'r']]",ɖabolser
মোফাজ্জেল,"[13, 3, 27, 1, 18, 18, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'o'], ['f', 'a', 'dʒ'], ['dʒ', 'e', 'l']]",mofadʒdʒel
মিঠাপুকুরে,"[13, 4, 36, 1, 15, 14, 7, 14, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'i'], ['ʈʰ', 'a'], ['p', 'u'], ['k', 'u'], ['r', 'e']]",miʈʰapukure
প্যানেলকে,"[15, 29, 6, 5, 12, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'æ'], ['n', 'e', 'l'], ['k', 'e']]",pænelke
প্রকাশিতও,"[15, 2, 3, 7, 1, 10, 4, 9, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['k', 'a'], ['ʃ', 'i'], ['t̪', 'o'], ['o']]",prokaʃit̪oo
জনসেবামূলক,"[18, 8, 6, 3, 10, 5, 11, 1, 13, 14, 12, 3, 7, 0, 0, 0, 0, 0]","[['dʒ', 'ɔ'], ['n', 'o'], ['ʃ', 'e'], ['b', 'a'], ['m', 'u'], ['l', 'o', 'k']]",dʒɔnoʃebamulok
মার্কিনি,"[13, 1, 2, 7, 4, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['k', 'i'], ['n', 'i']]",markini
খামারিদের,"[24, 1, 13, 1, 2, 4, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'a'], ['m', 'a'], ['r', 'i'], ['d̪', 'e', 'r']]",kʰamarid̪er
টিকিটটি,"[17, 4, 7, 4, 17, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'i'], ['k', 'i', 'ʈ'], ['ʈ', 'i']]",ʈikiʈʈi
কোর্টও,"[7, 3, 2, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o', 'r', 'ʈ'], ['o']]",korʈo
সম্মানটা,"[10, 8, 13, 13, 1, 6, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'm'], ['m', 'a', 'n'], ['ʈ', 'a']]",ʃɔmmanʈa
কুঠারাঘাত,"[7, 14, 36, 1, 2, 1, 34, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u'], ['ʈʰ', 'a'], ['r', 'a'], ['gʱ', 'a', 't̪']]",kuʈʰaragʱat̪
কাটাসুর,"[7, 1, 17, 1, 10, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['ʈ', 'a'], ['ʃ', 'u', 'r']]",kaʈaʃur
ক্লিনারের,"[7, 12, 4, 6, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'l', 'i'], ['n', 'a'], ['r', 'e', 'r']]",klinarer
লাইনআপের,"[12, 32, 6, 1, 15, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ai̯', 'n'], ['a'], ['p', 'e', 'r']]",lai̯naper
আমেনার,"[1, 13, 5, 6, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['m', 'e'], ['n', 'a', 'r']]",amenar
ঘাঁটিগুলো,"[34, 1, 17, 4, 20, 14, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['gʱ', 'a'], ['ʈ', 'i'], ['g', 'u'], ['l', 'o']]",gʱaʈigulo
আব্দুল্লাহেল,"[1, 11, 16, 14, 12, 12, 1, 21, 5, 12, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'b'], ['d̪', 'u', 'l'], ['l', 'a'], ['h', 'e', 'l']]",abd̪ullahel
মগবাজারের,"[13, 8, 20, 11, 1, 18, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'ɔ', 'g'], ['b', 'a'], ['dʒ', 'a'], ['r', 'e', 'r']]",mɔgbadʒarer
প্রশ্বাসে,"[15, 2, 3, 10, 10, 1, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 'ʃ'], ['ʃ', 'a'], ['ʃ', 'e']]",proʃʃaʃe
রাষ্ট্রমালিকানাধীন,"[2, 1, 19, 17, 2, 3, 13, 1, 12, 4, 7, 1, 6, 1, 25, 4, 6, 0]","[['r', 'a', 's'], ['ʈ', 'r', 'o'], ['m', 'a'], ['l', 'i'], ['k', 'a'], ['n', 'a'], ['d̪ʱ', 'i', 'n']]",rasʈromalikanad̪ʱin
দুপাশ,"[16, 14, 15, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u'], ['p', 'a', 'ʃ']]",d̪upaʃ
আঁকো,"[1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['k', 'o']]",ako
গিট্টু,"[20, 4, 17, 17, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'i', 'ʈ'], ['ʈ', 'u']]",giʈʈu
পরচর্চা,"[15, 8, 2, 3, 22, 8, 2, 22, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['r', 'o'], ['tʃ', 'ɔ', 'r'], ['tʃ', 'a']]",pɔrotʃɔrtʃa
পত্রিকাই,"[15, 3, 9, 2, 4, 7, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o', 't̪'], ['r', 'i'], ['k', 'ai̯']]",pot̪rikai̯
মুখোমুখিতে,"[13, 14, 24, 3, 13, 14, 24, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u'], ['kʰ', 'o'], ['m', 'u'], ['kʰ', 'i'], ['t̪', 'e']]",mukʰomukʰit̪e
ক্রুইফ,"[7, 2, 44, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'r', 'ui̯', 'f']]",krui̯f
রাজাপক্ষে,"[2, 1, 18, 1, 15, 8, 7, 24, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['dʒ', 'a'], ['p', 'ɔ', 'k'], ['kʰ', 'e']]",radʒapɔkkʰe
যোহর,"[18, 3, 21, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'o'], ['h', 'o', 'r']]",dʒohor
কংলাক,"[7, 8, 31, 12, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ', 'ŋ'], ['l', 'a', 'k']]",kɔŋlak
যুক্তাক্ষর,"[18, 14, 7, 9, 1, 7, 24, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'u', 'k'], ['t̪', 'a', 'k'], ['kʰ', 'o', 'r']]",dʒukt̪akkʰor
উন্নতজাতের,"[14, 6, 6, 3, 9, 3, 18, 1, 9, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['u', 'n'], ['n', 'o'], ['t̪', 'o'], ['dʒ', 'a'], ['t̪', 'e', 'r']]",unnot̪odʒat̪er
নান্দনিকভাবে,"[6, 1, 6, 16, 3, 6, 4, 7, 23, 1, 11, 5, 0, 0, 0, 0, 0, 0]","[['n', 'a', 'n'], ['d̪', 'o'], ['n', 'i', 'k'], ['bʱ', 'a'], ['b', 'e']]",nand̪onikbʱabe
লাঠিতে,"[12, 1, 36, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'a'], ['ʈʰ', 'i'], ['t̪', 'e']]",laʈʰit̪e
মার্সেলোর,"[13, 1, 2, 19, 5, 12, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['s', 'e'], ['l', 'o', 'r']]",marselor
মাজিদে,"[13, 1, 18, 4, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['dʒ', 'i'], ['d̪', 'e']]",madʒid̪e
চিনিবিবি,"[22, 4, 6, 4, 11, 4, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'i'], ['n', 'i'], ['b', 'i'], ['b', 'i']]",tʃinibibi
উপাচার্যকে,"[14, 15, 1, 22, 1, 2, 18, 3, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['p', 'a'], ['tʃ', 'a', 'r'], ['dʒ', 'o'], ['k', 'e']]",upatʃardʒoke
ওষুধপথ্য,"[3, 10, 14, 25, 15, 8, 9, 30, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['ʃ', 'u', 'd̪ʱ'], ['p', 'ɔ', 't̪'], ['t̪ʰ', 'o']]",oʃud̪ʱpɔt̪t̪ʰo
সিরিঞ্জের,"[19, 4, 2, 4, 6, 18, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i'], ['r', 'i', 'n'], ['dʒ', 'e', 'r']]",sirindʒer
ঢেঁকিতে,"[49, 5, 7, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖʱ', 'e'], ['k', 'i'], ['t̪', 'e']]",ɖʱekit̪e
সন্তোষজনকভাবে,"[10, 8, 6, 9, 3, 10, 18, 8, 6, 3, 7, 23, 1, 11, 5, 0, 0, 0]","[['ʃ', 'ɔ', 'n'], ['t̪', 'o', 'ʃ'], ['dʒ', 'ɔ'], ['n', 'o', 'k'], ['bʱ', 'a'], ['b', 'e']]",ʃɔnt̪oʃdʒɔnokbʱabe
বাতাবরণ,"[11, 1, 9, 1, 11, 8, 2, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['t̪', 'a'], ['b', 'ɔ'], ['r', 'o', 'n']]",bat̪abɔron
মাকামে,"[13, 1, 7, 1, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['k', 'a'], ['m', 'e']]",makame
ইব্রাহীমকে,"[4, 11, 2, 1, 21, 4, 13, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i', 'b'], ['r', 'a'], ['h', 'i', 'm'], ['k', 'e']]",ibrahimke
মুদ্রাক্ষরিক,"[13, 14, 16, 2, 1, 7, 24, 3, 2, 4, 7, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 'd̪'], ['r', 'a', 'k'], ['kʰ', 'o'], ['r', 'i', 'k']]",mud̪rakkʰorik
মারামারিও,"[13, 1, 2, 1, 13, 1, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['r', 'a'], ['m', 'a'], ['r', 'i'], ['o']]",maramario
নিম্নাঞ্চলে,"[6, 4, 13, 6, 1, 6, 22, 8, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'i', 'm'], ['n', 'a', 'n'], ['tʃ', 'ɔ'], ['l', 'e']]",nimnantʃɔle
বোখারি,"[11, 3, 24, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o'], ['kʰ', 'a'], ['r', 'i']]",bokʰari
রুটেই,"[2, 14, 17, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'u'], ['ʈ', 'ei̯']]",ruʈei̯
বাদামতলী,"[11, 1, 16, 1, 13, 9, 3, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['d̪', 'a', 'm'], ['t̪', 'o'], ['l', 'i']]",bad̪amt̪oli
হালিমকে,"[21, 1, 12, 4, 13, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['l', 'i', 'm'], ['k', 'e']]",halimke
নূসরাত,"[6, 14, 10, 2, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'u', 'ʃ'], ['r', 'a', 't̪']]",nuʃrat̪
ল্যাম্পস,"[12, 29, 13, 15, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'æ', 'm', 'p', 's']]",læmps
স্বাগতা,"[10, 1, 20, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['g', 'o'], ['t̪', 'a']]",ʃagot̪a
রোশনাই,"[2, 3, 10, 6, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'o', 'ʃ'], ['n', 'ai̯']]",roʃnai̯
আনারকলিকে,"[1, 6, 1, 2, 7, 3, 12, 4, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['n', 'a', 'r'], ['k', 'o'], ['l', 'i'], ['k', 'e']]",anarkolike
তারাবো,"[9, 1, 2, 1, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'a'], ['r', 'a'], ['b', 'o']]",t̪arabo
সাক্ষাত্,"[10, 1, 7, 24, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 'k'], ['kʰ', 'a', 't̪']]",ʃakkʰat̪
