word,phon_vec,syllables,ipa
গণতন্ত্র,"[20, 7, 6, 3, 10, 7, 6, 10, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'ɔ'], ['n', 'o'], ['t̪', 'ɔ', 'n'], ['t̪', 'r', 'o']]",gɔnot̪ɔnt̪ro
পশম,"[15, 7, 9, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['ʃ', 'o', 'm']]",pɔʃom
বিদ্রোহের,"[11, 4, 17, 1, 3, 21, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i', 'd̪'], ['r', 'o'], ['h', 'e', 'r']]",bid̪roher
সশস্ত্র,"[9, 7, 9, 3, 19, 10, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['ʃ', 'o', 's'], ['t̪', 'r', 'o']]",ʃɔʃost̪ro
দামের,"[17, 2, 13, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'a'], ['m', 'e', 'r']]",d̪amer
পাগলামি,"[15, 2, 20, 12, 2, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a', 'g'], ['l', 'a'], ['m', 'i']]",paglami
মানসিকতার,"[13, 2, 6, 3, 9, 4, 8, 7, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['n', 'o'], ['ʃ', 'i'], ['k', 'ɔ'], ['t̪', 'a', 'r']]",manoʃikɔt̪ar
নোটিশ,"[6, 3, 16, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'o'], ['ʈ', 'i', 'ʃ']]",noʈiʃ
ব্যবহারিক,"[11, 28, 11, 3, 21, 2, 1, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ'], ['b', 'o'], ['h', 'a'], ['r', 'i', 'k']]",bæboharik
অনস্বীকার্য,"[7, 6, 7, 9, 4, 8, 2, 1, 18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['n', 'ɔ'], ['ʃ', 'i'], ['k', 'a', 'r'], ['dʒ', 'o']]",ɔnɔʃikardʒo
সম্পদের,"[9, 7, 13, 15, 7, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'm'], ['p', 'ɔ'], ['d̪', 'e', 'r']]",ʃɔmpɔd̪er
শব্দটি,"[9, 7, 11, 17, 3, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'b'], ['d̪', 'o'], ['ʈ', 'i']]",ʃɔbd̪oʈi
স্রোতে,"[19, 1, 3, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'r', 'o'], ['t̪', 'e']]",srot̪e
আসামী,"[2, 9, 2, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'a'], ['m', 'i']]",aʃami
মারুফ,"[13, 2, 1, 14, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['r', 'u', 'f']]",maruf
পশ্চিমে,"[15, 3, 9, 22, 4, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o', 'ʃ'], ['tʃ', 'i'], ['m', 'e']]",poʃtʃime
ইউনিটে,"[40, 6, 4, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['iu̯'], ['n', 'i'], ['ʈ', 'e']]",iu̯niʈe
আনন্দের,"[2, 6, 7, 6, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['n', 'ɔ', 'n'], ['d̪', 'e', 'r']]",anɔnd̪er
ডাইনি,"[26, 30, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'ai̯'], ['n', 'i']]",ɖai̯ni
সংস্কৃতির,"[9, 7, 29, 19, 8, 1, 4, 10, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ', 's'], ['k', 'r', 'i'], ['t̪', 'i', 'r']]",ʃɔŋskrit̪ir
চলতেই,"[22, 3, 12, 10, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'o', 'l'], ['t̪', 'ei̯']]",tʃolt̪ei̯
রাখাইন,"[1, 2, 24, 30, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['kʰ', 'ai̯', 'n']]",rakʰai̯n
গণমাধ্যম,"[20, 7, 6, 3, 13, 2, 17, 25, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'ɔ'], ['n', 'o'], ['m', 'a', 'd̪'], ['d̪ʱ', 'o', 'm']]",gɔnomad̪d̪ʱom
আসত,"[2, 9, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'ʃ'], ['t̪', 'o']]",aʃt̪o
বুদ্ধিমান,"[11, 14, 17, 25, 4, 13, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'u', 'd̪'], ['d̪ʱ', 'i'], ['m', 'a', 'n']]",bud̪d̪ʱiman
পিতামাতার,"[15, 4, 10, 2, 13, 2, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'i'], ['t̪', 'a'], ['m', 'a'], ['t̪', 'a', 'r']]",pit̪amat̪ar
অপসারণ,"[7, 15, 3, 9, 2, 1, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['p', 'o'], ['ʃ', 'a'], ['r', 'o', 'n']]",ɔpoʃaron
এমপির,"[5, 13, 15, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e', 'm'], ['p', 'i', 'r']]",empir
প্রতিবেশীরা,"[15, 1, 3, 10, 4, 11, 5, 9, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i'], ['b', 'e'], ['ʃ', 'i'], ['r', 'a']]",prot̪ibeʃira
ফারুক,"[27, 2, 1, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'a'], ['r', 'u', 'k']]",faruk
গণমাধ্যমের,"[20, 7, 6, 7, 13, 2, 17, 25, 3, 13, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'ɔ'], ['n', 'ɔ'], ['m', 'a', 'd̪'], ['d̪ʱ', 'o'], ['m', 'e', 'r']]",gɔnɔmad̪d̪ʱomer
অজানা,"[7, 18, 2, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['dʒ', 'a'], ['n', 'a']]",ɔdʒana
অনুপ্রবেশকারী,"[3, 6, 14, 15, 1, 3, 11, 5, 9, 8, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'u'], ['p', 'r', 'o'], ['b', 'e', 'ʃ'], ['k', 'a'], ['r', 'i']]",onuprobeʃkari
অ্যাপটি,"[28, 15, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['æ', 'p'], ['ʈ', 'i']]",æpʈi
বরিশালে,"[11, 3, 1, 4, 9, 2, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o'], ['r', 'i'], ['ʃ', 'a'], ['l', 'e']]",boriʃale
এনেছিলেন,"[5, 6, 5, 31, 4, 12, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e'], ['n', 'e'], ['tʃʰ', 'i'], ['l', 'e', 'n']]",enetʃʰilen
টানাটানি,"[16, 2, 6, 2, 16, 2, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'a'], ['n', 'a'], ['ʈ', 'a'], ['n', 'i']]",ʈanaʈani
সর্বকনিষ্ঠ,"[9, 7, 1, 11, 3, 8, 3, 6, 4, 9, 34, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'r'], ['b', 'o'], ['k', 'o'], ['n', 'i', 'ʃ'], ['ʈʰ', 'o']]",ʃɔrbokoniʃʈʰo
সংবেদনশীল,"[19, 7, 29, 11, 5, 17, 3, 6, 9, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'ɔ', 'ŋ'], ['b', 'e'], ['d̪', 'o', 'n'], ['ʃ', 'i', 'l']]",sɔŋbed̪onʃil
ভাবুন,"[23, 2, 11, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'a'], ['b', 'u', 'n']]",bʱabun
রেখেছে,"[1, 5, 24, 5, 31, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'e'], ['kʰ', 'e'], ['tʃʰ', 'e']]",rekʰetʃʰe
পৃথিবী,"[15, 1, 4, 32, 4, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'i'], ['t̪ʰ', 'i'], ['b', 'i']]",prit̪ʰibi
লাখের,"[12, 2, 24, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'a'], ['kʰ', 'e', 'r']]",lakʰer
পুলিশে,"[15, 14, 12, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'u'], ['l', 'i'], ['ʃ', 'e']]",puliʃe
উত্তেজনা,"[14, 10, 10, 5, 18, 3, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u', 't̪'], ['t̪', 'e'], ['dʒ', 'o'], ['n', 'a']]",ut̪t̪edʒona
ঘটল,"[35, 3, 16, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['gʱ', 'o', 'ʈ'], ['l', 'o']]",gʱoʈlo
ফাঁসির,"[27, 2, 9, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'a'], ['ʃ', 'i', 'r']]",faʃir
জানানো,"[18, 2, 6, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a'], ['n', 'a'], ['n', 'o']]",dʒanano
মুসলিম,"[13, 14, 19, 12, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 's'], ['l', 'i', 'm']]",muslim
বাটনে,"[11, 2, 16, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['ʈ', 'o'], ['n', 'e']]",baʈone
কোথাও,"[8, 3, 32, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o'], ['t̪ʰ', 'ao̯']]",kot̪ʰao̯
অরক্ষিত,"[7, 1, 3, 8, 24, 4, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['r', 'o', 'k'], ['kʰ', 'i'], ['t̪', 'o']]",ɔrokkʰit̪o
রাজি,"[1, 2, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['dʒ', 'i']]",radʒi
হাসানুল,"[21, 2, 19, 2, 6, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['s', 'a'], ['n', 'u', 'l']]",hasanul
বিলুপ্ত,"[11, 4, 12, 14, 15, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['l', 'u', 'p'], ['t̪', 'o']]",bilupt̪o
অভিনেত্রী,"[3, 23, 4, 6, 5, 10, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['bʱ', 'i'], ['n', 'e', 't̪'], ['r', 'i']]",obʱinet̪ri
আকাশের,"[2, 8, 2, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['k', 'a'], ['ʃ', 'e', 'r']]",akaʃer
জরুরি,"[18, 3, 1, 14, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'o'], ['r', 'u'], ['r', 'i']]",dʒoruri
কাতারে,"[8, 2, 10, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['t̪', 'a'], ['r', 'e']]",kat̪are
জামে,"[18, 2, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'a'], ['m', 'e']]",dʒame
তাজা,"[10, 2, 18, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'a'], ['dʒ', 'a']]",t̪adʒa
মুহাম্মাদ,"[13, 14, 21, 2, 13, 13, 2, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u'], ['h', 'a', 'm'], ['m', 'a', 'd̪']]",muhammad̪
মৃত্যুকালে,"[13, 1, 4, 10, 10, 14, 8, 2, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'r', 'i', 't̪'], ['t̪', 'u'], ['k', 'a'], ['l', 'e']]",mrit̪t̪ukale
গ্যারান্টি,"[20, 28, 1, 2, 6, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'æ'], ['r', 'a', 'n'], ['ʈ', 'i']]",gæranʈi
গণপরিবহন,"[20, 7, 6, 3, 15, 3, 1, 4, 11, 7, 21, 3, 6, 0, 0, 0, 0, 0, 0, 0]","[['g', 'ɔ'], ['n', 'o'], ['p', 'o'], ['r', 'i'], ['b', 'ɔ'], ['h', 'o', 'n']]",gɔnoporibɔhon
জীবনযাত্রা,"[18, 4, 11, 3, 6, 18, 2, 10, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'i'], ['b', 'o', 'n'], ['dʒ', 'a', 't̪'], ['r', 'a']]",dʒibondʒat̪ra
বোঝাই,"[11, 3, 39, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o'], ['dʒʱ', 'ai̯']]",bodʒʱai̯
তীব্রতা,"[10, 4, 11, 1, 3, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'i', 'b'], ['r', 'o'], ['t̪', 'a']]",t̪ibrot̪a
তাহলে,"[10, 2, 21, 3, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'a'], ['h', 'o'], ['l', 'e']]",t̪ahole
আসীন,"[2, 9, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'i', 'n']]",aʃin
নাগরিক,"[6, 2, 20, 3, 1, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'a'], ['g', 'o'], ['r', 'i', 'k']]",nagorik
কিলোগ্রাম,"[8, 4, 12, 3, 20, 1, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'i'], ['l', 'o'], ['g', 'r', 'a', 'm']]",kilogram
আইনজীবীদের,"[30, 6, 18, 4, 11, 4, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ai̯', 'n'], ['dʒ', 'i'], ['b', 'i'], ['d̪', 'e', 'r']]",ai̯ndʒibid̪er
খুনিদের,"[24, 14, 6, 4, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'u'], ['n', 'i'], ['d̪', 'e', 'r']]",kʰunid̪er
রাখার,"[1, 2, 24, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['kʰ', 'a', 'r']]",rakʰar
মার্কেটে,"[13, 2, 1, 8, 5, 16, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'r'], ['k', 'e'], ['ʈ', 'e']]",markeʈe
প্রভাষক,"[15, 1, 3, 23, 2, 9, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['bʱ', 'a'], ['ʃ', 'ɔ', 'k']]",probʱaʃɔk
রাবার,"[1, 2, 11, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a'], ['b', 'a', 'r']]",rabar
চুলের,"[22, 14, 12, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'u'], ['l', 'e', 'r']]",tʃuler
আপার,"[2, 15, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['p', 'a', 'r']]",apar
রিমা,"[1, 4, 13, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'i'], ['m', 'a']]",rima
হারুনুর,"[21, 2, 1, 14, 6, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['r', 'u'], ['n', 'u', 'r']]",harunur
আশংকা,"[2, 9, 3, 29, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'o', 'ŋ'], ['k', 'a']]",aʃoŋka
রুচি,"[1, 14, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'u'], ['tʃ', 'i']]",rutʃi
প্রস্তাবনা,"[15, 1, 3, 19, 10, 2, 11, 3, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o', 's'], ['t̪', 'a'], ['b', 'o'], ['n', 'a']]",prost̪abona
উত্তরসূরি,"[14, 10, 10, 3, 1, 9, 14, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u', 't̪'], ['t̪', 'o', 'r'], ['ʃ', 'u'], ['r', 'i']]",ut̪t̪orʃuri
প্রশিক্ষিত,"[15, 1, 3, 9, 4, 8, 24, 4, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['ʃ', 'i', 'k'], ['kʰ', 'i'], ['t̪', 'o']]",proʃikkʰit̪o
ম্যাচের,"[13, 28, 22, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'æ'], ['tʃ', 'e', 'r']]",mætʃer
মানুষটার,"[13, 2, 6, 14, 9, 16, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['n', 'u', 'ʃ'], ['ʈ', 'a', 'r']]",manuʃʈar
দারুন,"[17, 2, 1, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'a'], ['r', 'u', 'n']]",d̪arun
চিকিৎসকের,"[22, 4, 8, 4, 10, 9, 7, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'i'], ['k', 'i', 't̪'], ['ʃ', 'ɔ'], ['k', 'e', 'r']]",tʃikit̪ʃɔker
ভেবেছি,"[23, 5, 11, 5, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'e'], ['b', 'e'], ['tʃʰ', 'i']]",bʱebetʃʰi
অবিবাহিত,"[7, 11, 4, 11, 2, 21, 4, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['b', 'i'], ['b', 'a'], ['h', 'i'], ['t̪', 'o']]",ɔbibahit̪o
ভূমিকম্পের,"[23, 14, 13, 4, 8, 7, 13, 15, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'u'], ['m', 'i'], ['k', 'ɔ', 'm'], ['p', 'e', 'r']]",bʱumikɔmper
তুলনামূলক,"[10, 14, 12, 3, 6, 2, 13, 14, 12, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'u'], ['l', 'o'], ['n', 'a'], ['m', 'u'], ['l', 'o', 'k']]",t̪ulonamulok
বাকিদের,"[11, 2, 8, 4, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a'], ['k', 'i'], ['d̪', 'e', 'r']]",bakid̪er
জ্যাকব,"[18, 28, 8, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'æ'], ['k', 'o', 'b']]",dʒækob
জ্বলে,"[18, 7, 12, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'ɔ'], ['l', 'e']]",dʒɔle
চীনারা,"[22, 4, 6, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'i'], ['n', 'a'], ['r', 'a']]",tʃinara
দিনমজুর,"[17, 4, 6, 13, 3, 18, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'i', 'n'], ['m', 'o'], ['dʒ', 'u', 'r']]",d̪inmodʒur
পরিবেশের,"[15, 3, 1, 4, 11, 5, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o'], ['r', 'i'], ['b', 'e', 'ʃ'], ['e', 'r']]",poribeʃer
প্রতিষ্ঠানটি,"[15, 1, 3, 10, 4, 9, 34, 2, 6, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i', 'ʃ'], ['ʈʰ', 'a', 'n'], ['ʈ', 'i']]",prot̪iʃʈʰanʈi
নেবে,"[6, 5, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'e'], ['b', 'e']]",nebe
কারো,"[8, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['r', 'o']]",karo
সারিতে,"[9, 2, 1, 4, 10, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['r', 'i'], ['t̪', 'e']]",ʃarit̪e
আমাদেরকে,"[2, 13, 2, 17, 5, 1, 8, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['m', 'a'], ['d̪', 'e', 'r'], ['k', 'e']]",amad̪erke
কারিগরি,"[8, 2, 1, 4, 20, 3, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a'], ['r', 'i'], ['g', 'o'], ['r', 'i']]",karigori
প্রবক্তা,"[15, 1, 3, 11, 3, 8, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['b', 'o', 'k'], ['t̪', 'a']]",probokt̪a
চলত,"[22, 3, 12, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'o', 'l'], ['t̪', 'o']]",tʃolt̪o
বাংলাদেশীদের,"[11, 2, 29, 12, 2, 17, 5, 9, 4, 17, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'ŋ'], ['l', 'a'], ['d̪', 'e'], ['ʃ', 'i'], ['d̪', 'e', 'r']]",baŋlad̪eʃid̪er
পাউবো,"[15, 43, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'au̯'], ['b', 'o']]",pau̯bo
করলাম,"[8, 3, 1, 12, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'o', 'r'], ['l', 'a', 'm']]",korlam
মুহাম্মদ,"[13, 14, 21, 2, 13, 13, 3, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u'], ['h', 'a', 'm'], ['m', 'o', 'd̪']]",muhammod̪
মাদকবিরোধী,"[13, 2, 17, 3, 8, 11, 4, 1, 3, 25, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['d̪', 'o', 'k'], ['b', 'i'], ['r', 'o'], ['d̪ʱ', 'i']]",mad̪okbirod̪ʱi
কমিউনিটির,"[8, 7, 13, 40, 6, 4, 16, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['m', 'iu̯'], ['n', 'i'], ['ʈ', 'i', 'r']]",kɔmiu̯niʈir
আগ্রাসী,"[2, 20, 1, 2, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'g'], ['r', 'a'], ['ʃ', 'i']]",agraʃi
তিনজনের,"[10, 4, 6, 18, 7, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'i', 'n'], ['dʒ', 'ɔ'], ['n', 'e', 'r']]",t̪indʒɔner
কদিন,"[8, 7, 17, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'ɔ'], ['d̪', 'i', 'n']]",kɔd̪in
মোহাম্মদপুর,"[13, 3, 21, 2, 13, 13, 3, 17, 15, 14, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'o'], ['h', 'a', 'm'], ['m', 'o', 'd̪'], ['p', 'u', 'r']]",mohammod̪pur
উদ্ভাবনী,"[14, 17, 23, 2, 11, 3, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u', 'd̪'], ['bʱ', 'a'], ['b', 'o'], ['n', 'i']]",ud̪bʱaboni
লিখছি,"[12, 4, 24, 31, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'i', 'kʰ'], ['tʃʰ', 'i']]",likʰtʃʰi
