id,orth1,orth2,ipa1,ipa2,rime1,rime2,assonance_key1,assonance_key2,neg_type,predicted_label,freq_bucket1,freq_bucket2,label_corrected,reviewed,notes
rhyme3a_00280,তবু,কিচ্ছু,t̪obu,kitʃtʃʰu,bu,tʃʰu,u,u,ortho_decoy,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00281,বাবু,বাকু,babu,baku,bu,ku,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00282,শত্রু,কচু,ʃot̪ru,kotʃu,t̪ru,tʃu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00283,পুং,অরবিন্দবাবু,puŋ,ɔrobind̪ɔbabu,uŋ,bu,u,u,ortho_decoy,0,mid,,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00284,সিধু,কল্পতরু,ʃid̪ʱu,kɔlpot̪oru,d̪ʱu,ru,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00285,মিতাপু,গোরু,mit̪apu,goru,pu,ru,u,u,ortho_decoy,0,,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00286,তুং,ডিম্বাণু,t̪uŋ,ɖimbanu,uŋ,nu,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00287,শত্রু,কমলালেবু,ʃot̪ru,kɔmolalebu,t̪ru,bu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00288,কমলালেবু,বনদস্যু,kɔmolalebu,bɔnod̪oʃʃu,bu,ʃu,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00289,ভিক্ষু,রু,bʱikkʰu,ru,kʰu,ru,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00290,অপু,সংখ্যাগুরু,opu,ʃɔŋkʰaguru,pu,ru,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00291,টিপু,আবু,ʈipu,abu,pu,bu,u,u,ortho_decoy,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00292,পপলু,টুলু,poplu,ʈulu,plu,lu,u,u,ortho_decoy,0,,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00293,করমু,লাবলু,kormu,lablu,mu,blu,u,u,ortho_decoy,0,high,,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00294,শম্ভু,পাতলু,ʃombʱu,pat̪lu,bʱu,lu,u,u,ortho_decoy,0,mid,low,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00295,বসু,লিনু,bosu,linu,su,nu,u,u,ortho_decoy,0,high,low,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00296,রঘু,কাজু,rogʱu,kadʒu,gʱu,dʒu,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00297,বহু,নতজানু,bohu,nɔt̪odʒanu,hu,nu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00298,ভুলু,সম্মানটুকু,bʱulu,ʃɔmmanʈuku,lu,ku,u,u,ortho_decoy,0,mid,low,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00299,হিমাংশু,আকলু,himaŋʃu,aklu,ʃu,klu,u,u,ortho_decoy,0,mid,,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00300,বধু,দুষ্টু,bod̪ʱu,d̪uʃʈu,d̪ʱu,ʈu,u,u,ortho_decoy,0,mid,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00301,টেম্পু,অংশটুকু,ʈempu,ɔŋʃoʈuku,pu,ku,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00302,রংধনু,ততটুকু,rɔŋd̪ʱonu,t̪ɔt̪oʈuku,nu,ku,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00303,মঞ্জু,ধূমকেতু,mondʒu,d̪ʱumket̪u,dʒu,t̪u,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00304,ভুরু,হরিণাকুণ্ডু,bʱuru,horinakunɖu,ru,ɖu,u,u,ortho_decoy,0,low,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00305,গাবলু,তেলেগু,gablu,t̪elegu,blu,gu,u,u,ortho_decoy,0,low,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00306,টিংকু,ধূমকেতু,ʈiŋku,d̪ʱumket̪u,ku,t̪u,u,u,ortho_decoy,0,low,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00307,সাধু,পিছু,ʃad̪ʱu,pitʃʰu,d̪ʱu,tʃʰu,u,u,ortho_decoy,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00308,শীতাংশু,ঝু,ʃit̪aŋʃu,dʒʱu,ʃu,dʒʱu,u,u,ortho_decoy,0,,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00309,মামু,লিনু,mamu,linu,mu,nu,u,u,ortho_decoy,0,mid,low,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00310,বাবু,ভেঁপু,babu,bʱepu,bu,pu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00311,সুধাংশু,চামু,ʃud̪ʱaŋʃu,tʃamu,ʃu,mu,u,u,ortho_decoy,0,mid,low,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00312,বিটু,চন্দ্রবিন্দু,biʈu,tʃɔnd̪robind̪u,ʈu,d̪u,u,u,ortho_decoy,0,low,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00313,জু,সাবু,dʒu,ʃabu,dʒu,bu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00314,মজনু,কমলালেবু,modʒnu,kɔmolalebu,nu,bu,u,u,ortho_decoy,0,mid,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00315,একটু,ঝু,ekʈu,dʒʱu,ʈu,dʒʱu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00316,শু,শ্যাম্পু,ʃu,ʃæmpu,ʃu,pu,u,u,ortho_decoy,0,high,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00317,পরাগরেণু,শিবলু,pɔragrenu,ʃiblu,nu,blu,u,u,ortho_decoy,0,low,,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00318,ভিখু,রঘু,bʱikʰu,rogʱu,kʰu,gʱu,u,u,ortho_decoy,0,low,mid,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00319,যদু,বহু,dʒod̪u,bohu,d̪u,hu,u,u,ortho_decoy,0,mid,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00320,উপন্যাসে,প্রশ্নগুলো,uponnaʃe,proʃnogulo,ʃe,lo,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00321,কোনোরকম,যুদ্ধক্ষেত্রে,konorɔkom,dʒud̪d̪ʱokʰet̪re,om,t̪re,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00322,সামঞ্জস্য,আসামীকে,ʃamondʒoʃʃo,aʃamike,ʃo,ke,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00323,মাঝামাঝি,সন্ত্রাসবাদের,madʒʱamadʒʱi,ʃɔnt̪raʃbad̪er,dʒʱi,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00324,অহংকারী,উপকারে,ɔhoŋkari,upokare,ri,re,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00325,পুরোপুরি,ডিসেম্বরের,puropuri,ɖisembɔrer,ri,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00326,সৃষ্টিকারী,শিরোনামের,ʃriʃʈikari,ʃironamer,ri,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00327,ইহুদীদের,ছবিগুলো,ihud̪id̪er,tʃʰobigulo,er,lo,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00328,অসুস্থতার,ইউরোপীয়,ɔʃust̪ʰot̪ar,i̯uropio,ar,,a,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00329,উপভোগ্য,অফিসারদের,upobʱoggo,ɔfisard̪er,go,er,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00330,গভীরতা,অন্যভাবে,gobʱirɔt̪a,onnobʱabe,t̪a,be,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00331,জেরুজালেম,উপজাতি,dʒerudʒalem,upodʒat̪i,em,t̪i,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00332,নীরবতার,সেপ্টেম্বরে,nirobɔt̪ar,sepʈembɔre,ar,re,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00333,মোকাবিলা,একবিংশ,mokabila,ækobiŋʃo,la,ʃo,a,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00334,তুলেছিল,পদোন্নতি,t̪uletʃʰilo,pɔd̪onnot̪i,lo,t̪i,o,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00335,প্রত্যাবর্তন,মুক্তভাবে,prot̪t̪abɔrt̪on,mukt̪obʱabe,on,be,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00336,বাহিনীতে,পরীক্ষার্থী,bahinit̪e,porikkʰart̪ʰi,t̪e,t̪ʰi,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00337,লুকোচুরি,আত্মবিশ্বাস,lukotʃuri,at̪t̪obiʃʃaʃ,ri,aʃ,i,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00338,একাত্তরের,অধিপতি,ekat̪t̪orer,ɔd̪ʱipot̪i,er,t̪i,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00339,হেপাটাইটিস,রাগান্বিত,hepaʈai̯ʈis,ragannit̪o,is,t̪o,i,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00340,পার্লামেন্টের,ধারাবাহিক,parlamenʈer,d̪ʱarabahik,er,ik,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00341,দীর্ঘতম,মধ্যরাতে,d̪irgʱot̪ɔmo,mod̪d̪ʱorat̪e,mo,t̪e,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00342,এগুলোতে,গোলাগুলির,egulot̪e,golagulir,t̪e,ir,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00343,এলাকাতে,আলজেরিয়ার,elakat̪e,aldʒeriar,t̪e,ar,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00344,নাশকতা,একেবারেই,naʃokɔt̪a,ækebarei̯,t̪a,rei̯,a,ei̯,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00345,মন্ত্রিসভার,সন্ত্রাসীদের,mont̪riʃɔbʱar,ʃɔnt̪raʃid̪er,ar,er,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00346,প্রজাতন্ত্র,জবানবন্দি,prodʒat̪ɔnt̪ro,dʒɔbanbond̪i,t̪ro,d̪i,o,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00347,তালিকাটি,সংবাদপত্রের,t̪alikaʈi,ʃɔŋbad̪pɔt̪rer,ʈi,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00348,কোনভাবে,অগ্রযাত্রা,konobʱabe,ɔgrodʒat̪ra,be,t̪ra,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00349,অনুশীলন,সাংবাদিকের,onuʃilɔn,ʃaŋbad̪iker,ɔn,er,ɔ,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00350,সমকামী,সময়মতো,ʃɔmokami,sɔmoe̯mɔt̪o,mi,t̪o,i,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00351,বহিষ্কৃত,নির্বাচনে,bɔhiʃkrit̪o,nirbatʃɔne,t̪o,ne,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00352,আন্দোলনকে,মহানগর,and̪olonke,mɔhanɔgor,ke,or,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00353,মোহাম্মদের,অরবিন্দ,mohammod̪er,ɔrobind̪o,er,d̪o,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00354,ওয়েলফেয়ার,বিরিয়ানি,oelfear,biriani,ar,ni,a,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00355,রেস্টুরেন্টে,সক্ষমতা,resʈurenʈe,ʃɔkkʰomɔt̪a,ʈe,t̪a,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00356,দিনাজপুরে,আলোচনায়,d̪inadʒpure,alotʃonae̯,re,nae̯,e,ae̯,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00357,বিজ্ঞানীরা,ধ্বংসাবশেষ,bigganira,d̪ʱɔŋʃaboʃeʃ,ra,eʃ,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00358,পর্যবেক্ষন,প্রতিদ্বন্দ্বী,pɔrdʒobekkʰon,prot̪id̪ond̪i,on,d̪i,o,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00359,শহরটিতে,বিবেচনা,ʃɔhorʈit̪e,bibetʃɔna,t̪e,na,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00360,লুকোচুরি,সমমানের,lukotʃuri,ʃɔmomaner,ri,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00361,আবেদনের,বন্ধুবান্ধব,abed̪ɔner,bond̪ʱuband̪ʱɔb,er,ɔb,e,ɔ,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00362,প্রজাপতি,শান্তিপূর্ণ,prodʒapot̪i,ʃant̪ipurno,t̪i,no,i,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00363,লিখেছিলাম,একেবারেই,likʰetʃʰilam,ækebarei̯,am,rei̯,a,ei̯,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00364,প্রতিরোধী,আয়ারল্যান্ডের,prot̪irod̪ʱi,ae̯arlænɖer,d̪ʱi,er,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00365,চাঁদাবাজি,নারায়ণগঞ্জ,tʃad̪abadʒi,naraɔngɔndʒ,dʒi,ɔndʒ,i,ɔ,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00366,পিতামাতার,সংস্থাগুলোর,pit̪amat̪ar,ʃɔŋst̪ʰagulor,ar,or,a,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00367,প্রধানত,উপন্যাসে,prod̪ʱanɔt̪o,uponnaʃe,t̪o,ʃe,o,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00368,সম্পাদকীয়,নিবন্ধনের,ʃɔmpad̪okio̯,nibɔnd̪ʱɔner,kio̯,er,io̯,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00369,পবিত্রতা,প্রতিষ্ঠানটি,pobit̪rot̪a,prot̪iʃʈʰanʈi,t̪a,ʈi,a,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00370,আজারবাইজান,কোনরকম,adʒarbai̯dʒan,konorɔkom,an,om,a,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00371,আজারবাইজান,এককভাবে,adʒarbai̯dʒan,ækokbʱabe,an,be,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00372,সম্মানিত,সংগঠনটি,ʃɔmmanit̪o,ʃɔŋgɔʈʰonʈi,t̪o,ʈi,o,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00373,গতকালের,গর্ভধারণ,gɔt̪okaler,gɔrbʱod̪ʱaron,er,on,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00374,তিউনিসিয়ার,লেবাননের,t̪iu̯niʃiar,lebanɔner,ar,er,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00375,রাসূলুল্লাহ,যাবজ্জীবন,rasulullah,dʒabodʒdʒibɔn,ah,ɔn,a,ɔ,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00376,সিদ্ধান্তকে,কেন্দ্রবিন্দু,ʃid̪d̪ʱant̪oke,kend̪robind̪u,ke,d̪u,e,u,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00377,গবেষকদের,উপদেষ্টা,gɔbeʃɔkd̪er,upod̪eʃʈa,er,ʈa,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00378,অবনমন,অসুবিধা,ɔbonɔmon,ɔʃubid̪ʱa,on,d̪ʱa,o,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00379,আক্রান্তদের,নথিপত্র,akrant̪od̪er,not̪ʰipɔt̪ro,er,t̪ro,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00380,নীতিমালার,পদপ্রার্থী,nit̪imalar,pɔd̪oprart̪ʰi,ar,t̪ʰi,a,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00381,অগ্নিকাণ্ডের,বলেছিল,ognikanɖer,boletʃʰilo,er,lo,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00382,প্রশাসনে,হয়েছিলো,proʃaʃone,hoe̯etʃʰilo,ne,lo,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00383,শহরটিতে,বিন্দুমাত্র,ʃɔhorʈit̪e,bind̪umat̪ro,t̪e,t̪ro,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00384,অবদানের,প্রতিষ্ঠাতা,ɔbod̪aner,prot̪isʈʰat̪a,er,t̪a,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00385,প্রতিবন্ধী,প্রথমত,prot̪ibond̪ʱi,prot̪ʰomɔt̪o,d̪ʱi,t̪o,i,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00386,সমীকরণ,শীর্ষস্থানীয়,ʃomikɔron,ʃirʃost̪ʰanio̯,on,nio̯,o,io̯,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00387,সর্বশ্রেষ্ঠ,অপারেশন,ʃɔrbosresʈʰo,ɔpareʃɔn,ʈʰo,ɔn,o,ɔ,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00388,সন্ত্রাসীরা,অন্তর্বর্তী,ʃɔnt̪raʃira,ɔnt̪orbort̪i,ra,t̪i,a,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00389,পরিত্যাক্ত,অপারেটিং,porit̪ækt̪o,ɔpareʈiŋ,t̪o,iŋ,o,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00390,উত্তোলনের,প্রদানকারী,ut̪t̪oloner,prod̪ankari,er,ri,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00391,সার্টিফিকেট,কতখানি,sarʈifikeʈ,kɔt̪okʰani,eʈ,ni,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00392,সাংগঠনিক,নিরাপত্তা,ʃaŋgɔʈʰonik,nirapɔt̪t̪a,ik,t̪a,i,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00393,অদ্বিতীয়,সারাজীবন,ɔd̪it̪io,ʃaradʒibɔn,,ɔn,o,ɔ,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00394,টুর্নামেন্টের,মধ্যবর্তী,ʈurnamenʈer,mod̪d̪ʱobort̪i,er,t̪i,e,i,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00395,বিরক্তিকর,অনুষ্ঠানে,birokt̪ikɔr,onuʃʈʰane,ɔr,ne,ɔ,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00396,জামায়াতে,অভিযুক্ত,dʒamae̯at̪e,obʱidʒukt̪o,t̪e,t̪o,e,o,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00397,অগ্নিকাণ্ডে,সমস্যাটা,ognikanɖe,ʃɔmoʃʃaʈa,ɖe,ʈa,e,a,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00398,প্রতিবন্ধী,সংবিধানে,prot̪ibond̪ʱi,ʃɔŋbid̪ʱane,d̪ʱi,ne,i,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
rhyme3a_00399,শিক্ষার্থীরা,প্রেসিডেন্টের,ʃikkʰart̪ʰira,presiɖenʈer,ra,er,a,e,random,0,high,high,,TRUE,"bulk-approved by solo annotator, full manual read, no corrections"
